"training","earnings","age","education","prior_earnings","employment_history","urban","skill","ps","tau_true"
1,80.6620455665713,35,9,28,17,1,0.416606522586457,0.226942553188315,6.09961365145159
0,65.474854717754,27,9,12.9,11,1,0.543639779924974,0.107642733540726,6.28648110212308
0,78.9450981290801,40,14,46,19,0,-1.43297331413786,0.0701349968160424,5.00567934733469
0,59.8247774116443,37,12,16.6,19,0,-0.785631876777263,0.136665083036116,5.4472603691244
1,80.1003837315149,39,11,26.5,27,0,-0.56089516966783,0.681451329553785,5.88734143206928
1,118.672105738882,49,13,51.4,29,0,0.908853276975993,0.963558844825693,4.10838691346617
0,111.245323512966,33,17,67.9,17,0,-0.206771411585547,0.411236285273192,5.1592914734903
1,178.140610502743,57,18,82.6,35,1,-0.0460950381486297,0.98,2.9988603799531
1,74.9097135360664,33,11,31.2,16,1,-0.0265751995504925,0.225098843456435,5.7512914734903
1,120.969444509107,45,15,86.3,28,1,-0.119916233840086,0.951161309421493,4.33075328034878
0,77.9203770051465,40,13,17.3,23,1,-1.10240293999492,0.400692939827243,5.32567934733469
1,140.233175262838,52,14,109.3,36,0,1.43432692652336,0.98,3.25655178987957
1,100.975573388754,40,12,40,23,0,0.504248524697699,0.718011717670538,4.92567934733469
0,47.1696274844016,30,12,23.5,10,0,-1.4182955005961,0.02,5.5541868505573
1,107.586288800834,46,12,55.6,37,0,0.692815321836774,0.98,3.89657145488703
1,114.486870408414,30,13,62.4,15,0,0.945846761071736,0.480202424621252,5.2541868505573
0,63.6014100545508,27,12,23.1,7,0,-0.83216966463992,0.0363078145578213,5.55848110212308
1,119.40797928662,38,18,43.2,17,1,-0.661942155802626,0.366544681051373,5.05299568988439
0,53.5919922939538,18,12,13.2,0,0,-1.00973759691718,0.101396046548044,5.70522198857073
1,134.807210813399,33,15,115.8,14,1,1.02790493761338,0.87176118313785,5.1352914734903
1,108.7957156165,52,14,35.9,39,0,-0.790115096060132,0.98,3.25255178987957
0,82.5449123743848,33,11,86.4,15,0,0.627412562605343,0.209538554625303,5.7432914734903
0,75.5369551541871,22,17,27.2,0,1,-1.38010702223704,0.136605589025225,5.67091158717142
0,59.3852983246931,34,11,7.3,11,0,-1.46319344986692,0.02,6.1024285021965
1,68.9946243222209,45,14,279.1,30,1,2.04928169323732,0.98,4.05075328034878
0,112.061338725715,33,14,76.5,13,0,0.367531749149529,0.319275302419378,5.1272914734903
0,72.5807815434087,23,11,16.5,4,1,0.403031940224609,0.237906928896238,6.45220396668599
1,122.194437202624,38,13,54,22,1,1.01906166658168,0.911371743430076,4.99299568988439
0,96.3682680542278,26,15,66.5,6,0,-0.15272360393872,0.195756776564856,5.15272171998271
0,78.5914732060456,35,16,19.8,19,0,-1.76991080554947,0.0345324599268309,5.49961365145159
1,104.59774031515,40,15,46.5,21,1,-0.636942319731719,0.494698621656595,4.96567934733469
0,97.0561595729296,40,15,57.8,23,1,-0.303060209941486,0.758659853495933,4.92567934733469
0,69.5971751832479,35,9,19.5,18,0,0.611449235791729,0.175661967706878,6.09961365145159
1,136.53155650435,36,15,125.2,16,1,1.39981776736366,0.948651600341151,4.88265978780913
1,88.6446897056576,18,11,35.1,1,0,1.06800657874794,0.427400042022145,5.97322198857073
0,67.9896701884525,36,8,15.4,20,0,0.494489371648461,0.182495119673837,6.06665978780913
1,97.106891665001,50,10,36.7,32,0,0.582999719782774,0.96057886131871,4.47457945846835
0,83.5117345893237,50,16,75,31,0,-2.48199138893318,0.15903193846626,3.93457945846835
1,104.05407707384,20,15,70.5,3,0,0.411533065746295,0.590793541963355,5.47147975370484
0,71.903077903163,25,12,32.5,9,1,-0.0679165047112963,0.169256921792789,5.30227443832449
1,-7.3068638869257,29,16,360.1,14,0,2.06228953503614,0.971196596768484,5.07864487834106
0,112.615122687121,35,15,44.2,17,1,-0.0883267744713763,0.503828734777271,5.09961365145159
0,74.6074596710016,24,15,14.3,2,0,-1.34220406378485,0.0422667236061856,5.73837417762586
1,98.7744232499114,33,12,23.5,16,1,0.940100437682097,0.569559581029768,5.5512914734903
0,88.9696305195189,37,16,18.4,24,1,-1.52894246383783,0.304487143046338,5.4072603691244
1,122.953316207895,43,17,83,24,1,-1.02138693261109,0.640882767407161,4.83333051564472
0,114.953811589762,33,17,51.1,11,0,-0.273879115743267,0.226991850638163,5.1112914734903
1,96.6213740478871,34,12,28.3,15,1,0.210853675975249,0.318133453600759,5.5184285021965
1,92.4243439216968,46,14,14.6,32,1,-1.82884829103159,0.795066139265477,4.51657145488703
0,67.2985687552215,30,14,13.4,11,1,-0.631953045598368,0.128282243270677,5.5741868505573
1,88.6870064022345,20,12,59,4,1,0.810034749780453,0.513914510567137,5.53147975370484
0,99.335716326235,42,14,40.1,25,1,-0.566619961593883,0.764498007056506,4.82746628439086
0,87.5176573493852,30,14,57.1,11,1,0.0159564282100957,0.297761408812731,5.1741868505573
1,120.863150677311,48,14,99.3,30,1,0.154121703652205,0.98,4.10617883764127
1,75.4173616526531,46,12,37.5,26,1,-1.4242071181448,0.401038761987439,4.38057145488703
0,114.108200702132,34,15,79.1,16,0,0.405413503985431,0.51925469276833,5.1224285021965
1,83.8198539112769,38,12,20.1,24,1,-0.505345750045094,0.634001660866711,5.36899568988439
0,70.5932859820718,31,9,11.6,19,1,0.435451061057528,0.268177866200457,6.27529290310849
1,90.8003032681573,43,12,17.7,30,0,-1.24175640556386,0.796787267160782,5.04133051564472
0,81.3467948031274,30,15,33.4,10,0,-1.09647095145565,0.03699419528397,5.1541868505573
0,67.8447493463919,36,13,17.2,17,1,-1.92999798455095,0.0407605960760692,5.47865978780913
0,68.5731960179458,25,11,21.2,8,1,0.336243400398641,0.182334336820433,6.26227443832449
1,142.727697460468,50,17,105.9,32,0,0.29011299202928,0.98,3.87457945846835
0,145.230911704926,36,13,73,21,1,1.7007083426803,0.965646679283967,4.86265978780913
1,146.21228239236,41,17,154.6,20,1,1.16848348127165,0.98,4.97530985288139
1,67.9945230813898,32,11,18.9,17,1,0.125216094540206,0.28203969689138,6.19826647752179
1,118.22970523287,57,14,35.6,37,1,-0.538331667579627,0.98,2.8228603799531
0,110.065335585416,34,14,51.4,14,0,0.608289681923228,0.441295865861001,5.1144285021965
1,119.000276466856,35,18,182.1,18,0,0.635034785802733,0.887822680039781,5.09961365145159
1,103.699597815185,48,13,50.6,31,1,-0.463609818043926,0.947253670601912,4.05417883764127
0,55.1568314861044,30,10,21.8,10,1,-0.0476423370344494,0.0959040196581234,6.1541868505573
0,74.4770780558976,31,11,28.6,11,1,0.607192955002938,0.239000337536315,6.14729290310849
0,112.812527845912,34,13,85.8,18,0,1.02549535696324,0.647375773985047,5.1304285021965
0,83.809183768821,26,12,52.3,7,1,0.343684138342896,0.247824719029748,5.18872171998271
1,92.923176649705,37,18,195,19,0,0.0348922153566661,0.701498234766232,5.0472603691244
1,84.6790151574703,21,15,46.2,5,0,-0.346736882645647,0.215620452477688,5.2616269362685
1,89.4098382411392,40,13,39.2,18,0,-0.00311068104121638,0.329907176288932,5.02567934733469
0,87.8082634991902,39,12,17.6,21,1,-0.516251345080064,0.42576144428182,5.38334143206928
1,130.886259927301,46,16,66,26,0,0.514176650883623,0.932214219128903,4.38057145488703
1,127.578787563102,54,16,48.5,36,1,-0.99183196536182,0.98,3.25636844867423
0,97.234837692153,45,11,22.3,24,1,0.560216812306302,0.757173189375368,5.49075328034878
1,118.071934971514,50,16,76.7,32,1,-0.955224558922279,0.945735106714707,3.87457945846835
0,74.1109362567002,35,13,22.8,14,0,-0.219331908400572,0.140768415279704,5.49961365145159
1,132.730127417445,60,18,46.5,41,1,-2.24362919084927,0.925233901575019,2.01333695208243
0,57.7879049377975,33,11,16.1,11,1,-0.264307304878617,0.114686552321474,6.1112914734903
1,118.405034394911,36,13,58.9,19,1,0.899018980966065,0.793089500695701,5.07065978780913
0,55.2847773972778,32,13,23.1,16,1,-1.29646572864457,0.0749361837155468,5.58626647752179
1,107.53296682399,24,14,50,5,1,0.61896381425253,0.587120845969492,5.17037417762586
0,88.1675589057663,30,13,30.8,14,1,-0.00824484630925468,0.28036242916176,5.2341868505573
1,147.267121579099,40,14,88.4,24,1,1.24890805455473,0.98,4.70567934733469
1,121.085697288451,42,16,74,25,0,-0.0227093967332228,0.867713762516969,4.82746628439086
1,157.280782369987,47,14,160.6,31,0,2.2937852553105,0.98,3.90865216851173
1,114.762891374391,20,13,181.7,1,0,2.5,0.938078241725643,5.15147975370484
0,56.3003473451223,37,11,22.4,16,0,-0.891790196928631,0.065728052139717,6.0712603691244
1,123.739159894472,43,15,51.3,24,1,0.406662072742405,0.939231774244436,4.83333051564472
0,59.356472055252,20,11,24.4,2,0,-0.182554971149063,0.119048372288197,6.41147975370484
0,95.9981781885253,46,15,23.8,27,0,-1.23352006523163,0.38035589682078,4.73657145488703
1,85.0980724447972,25,16,223.7,9,1,1.2140500155879,0.935428092907102,5.10227443832449
0,81.5091296898152,30,14,35.6,10,1,-0.578975337398251,0.132423039626714,5.1541868505573
0,110.611357851715,27,15,84.9,8,0,0.85556533148648,0.581666830250723,5.19048110212308
0,115.331902942898,36,17,52.3,15,1,-0.657289845502131,0.267304070262737,5.08665978780913
1,101.420573841171,45,14,47.6,31,0,-0.615594997649276,0.905069797947528,4.21075328034878
0,74.7657237995874,33,11,17.4,21,0,-0.631260522072201,0.183730938325394,6.1912914734903
1,105.125460656194,42,14,23.2,25,1,-1.20091050208718,0.53531414371275,5.22746628439086
0,64.8978415154979,30,12,13.1,14,1,-0.986881469395473,0.0760388201588677,5.6341868505573
1,139.061026269097,45,13,69.8,35,1,0.753616948812014,0.98,4.05075328034878
0,95.9189213274003,34,12,33.3,16,1,0.54188016798954,0.451883667631124,5.1224285021965
0,51.7663405458017,39,13,10.5,23,1,-2.36915269687758,0.0941612914319592,5.35134143206928
0,60.6448518678874,36,13,19.7,20,0,-1.81604819621988,0.0468331957128276,5.46665978780913
0,73.2174547771535,34,11,31.4,13,0,-0.519674094082038,0.0588326169612015,5.7104285021965
1,130.656561446203,33,13,134.9,13,1,1.96590904351853,0.899934352614127,4.9272914734903
1,84.4430891976761,22,13,69.3,2,1,0.303268413946423,0.549635757640051,5.37491158717142
1,124.204537765223,37,17,149.9,21,1,0.398696426113138,0.945440107118292,5.0312603691244
1,105.359728888564,50,14,35.3,36,1,-0.889632051011399,0.98,3.63457945846835
1,113.341741546933,48,14,129.2,30,1,0.434042264191676,0.98,4.10617883764127
0,103.170026366752,41,15,78.9,18,0,-0.0593979394528675,0.423964008125157,5.02330985288139
0,95.6084719679553,32,13,25.1,12,1,0.00128594775871658,0.247593969560761,5.53826647752179
0,100.978279567579,29,13,62.9,14,0,0.697946348583331,0.36250191954495,5.27864487834106
1,115.956360299577,42,13,109.7,25,1,0.968615724134932,0.973936378361096,4.82746628439086
0,80.2509503453396,33,12,41.1,10,1,0.362899208458632,0.259020245897281,5.1032914734903
0,46.1666951926247,18,10,11.3,0,0,-0.212084058465182,0.131585040684443,6.30522198857073
0,72.2227961528193,25,12,24.9,7,0,0.19930778873132,0.129834974345824,5.62227443832449
0,90.2262319476926,45,16,16.2,31,0,-2.5,0.21310250837176,4.61075328034878
1,80.7343833599037,30,11,129,13,1,1.59417673341109,0.599403890240709,5.6141868505573
1,118.00014511489,28,14,53.2,11,1,1.09216577194471,0.717342015419892,5.24425018525816
1,98.8086862317977,47,11,47.9,27,0,0.517786903947039,0.808909798703258,4.90065216851173
1,-160.315874541064,39,18,480.9,25,1,1.40791531479494,0.98,4.71934143206928
1,59.940874880834,38,9,12.5,21,1,-1.0090875701878,0.232606409494795,6.00499568988439
1,82.7120604543102,45,11,25.2,29,1,-0.869827787473723,0.808149175802972,5.29075328034878
1,122.443986515737,49,11,43.5,35,1,0.892945988600205,0.98,4.37238691346617
1,112.026916637348,18,14,55.5,3,1,0.542591427280474,0.738224103227929,5.50922198857073
0,94.2413031819566,26,15,52.2,2,0,0.293791629457273,0.429997966996778,5.30872171998271
1,87.188690339379,39,12,29.4,22,1,-0.141133654235436,0.60968381903816,5.36734143206928
1,91.2373984174596,28,12,45.3,11,1,0.700014210020985,0.348447366650706,5.24425018525816
0,70.7518526868007,38,13,23.7,21,0,-0.80545496172157,0.225298960503783,5.40499568988439
0,61.670707113824,41,13,20.7,24,0,-1.82122815871972,0.146032639365013,5.27930985288139
0,51.7729051508193,26,9,22.2,10,0,-0.243737620241625,0.0332379681455333,6.29672171998271
0,102.835890773532,26,12,132.9,5,0,1.85798722396208,0.559188573353592,4.91672171998271
0,105.164017657014,44,11,101,33,1,1.0867394949692,0.98,5.08804962660221
0,75.5540028498364,35,9,36.8,19,0,1.05651096581356,0.265600811297185,5.69961365145159
0,64.8625522652397,41,9,28.4,21,1,-0.246406014719974,0.378667865625286,5.95130985288139
0,99.2353226841368,37,15,111,16,0,0.112641746643502,0.400470950206484,5.0712603691244
1,135.958687828138,34,18,138.1,18,1,0.581948881014883,0.950161050332732,5.1304285021965
1,128.236787382175,25,17,144.4,8,1,0.792791002375142,0.910197747887654,5.26227443832449
0,67.2065343163704,33,12,28.6,16,0,-0.723770819438753,0.0774495163983104,5.5512914734903
1,104.525928847031,36,13,56.7,19,1,0.252859677166824,0.600300838442313,5.07065978780913
1,149.647921452861,31,15,111.8,10,1,2.05680508556273,0.969544770149922,4.93129290310849
0,86.3899790284713,31,16,21.3,14,0,-1.64402175744224,0.02,5.59529290310849
0,79.0376759574268,30,16,25.8,11,1,-1.38575543395089,0.0464320649016349,5.5741868505573
0,110.52159056125,31,13,96.1,8,0,1.4003080341099,0.523604024732678,4.89929290310849
0,81.3686622198048,39,12,12.4,23,1,-0.928735156199003,0.434959322995099,5.35134143206928
0,71.2660801977606,23,11,34.7,6,1,0.388517142303494,0.21417957326307,5.84820396668599
0,51.0937296193528,38,12,5.3,20,0,-2.48085513415293,0.0235939293483122,5.41699568988439
0,46.1843856364017,27,11,7.5,10,1,-1.73933583858475,0.0226296529520046,6.25448110212308
1,108.126075253854,25,14,47.5,6,1,0.413063554391274,0.474969759870692,5.18227443832449
0,101.519526475935,31,17,50,12,1,-0.374159496451891,0.331175063409536,5.16329290310849
0,108.645198932401,34,12,30,15,0,1.2563490541989,0.477997006399753,5.3184285021965
1,129.391869951729,38,13,180.9,21,1,2.24240149738679,0.98,4.80499568988439
1,119.479285475617,28,13,70.3,13,1,1.2462669745386,0.756674193504604,5.10025018525816
1,112.107535984472,45,17,140.9,29,0,-0.286293283049693,0.917228158100576,4.29075328034878
0,79.5506221957208,31,11,46.2,14,1,0.566338856807364,0.28243267822311,5.79529290310849
1,66.7989587291099,39,9,13.9,21,0,0.0914122369889815,0.268993479687207,5.98334143206928
0,67.5908823388523,38,9,23.8,16,0,0.538847180839162,0.143773131630286,6.06499568988439
0,98.7153781285962,35,15,29.3,15,0,-0.48315043405967,0.158164666861846,5.49961365145159
1,62.6591542382842,26,10,15.2,16,0,-0.309795283541083,0.0737090138560787,6.51272171998271
1,119.698631984592,51,13,58.5,33,1,0.116592415943204,0.98,3.74014134546302
1,95.1047020069606,28,13,76.1,9,0,0.484892124098765,0.229796244104171,5.18825018525816
1,64.6407872321316,38,11,25.8,19,0,-0.61111404103291,0.149841319717905,6.02899568988439
1,117.179950929016,39,15,161.7,19,0,1.41602980928509,0.928721012859887,4.81534143206928
1,113.050911858158,40,17,124.7,29,1,-0.538784690352705,0.9715172116754,4.80567934733469
1,105.418416716385,39,13,43.2,20,1,0.455345535401373,0.735297835792668,4.99934143206928
1,56.8449718989204,49,18,314.6,33,1,0.686932164547356,0.98,3.88438691346617
1,125.567483185556,34,14,119.6,16,1,1.17803355494448,0.87811259868433,5.1224285021965
0,86.6420298616387,30,14,24.2,16,1,-0.799169963769272,0.1625530099729,5.6741868505573
0,100.538122105763,30,11,38,16,0,0.861837780899045,0.26886568029539,5.8741868505573
1,102.495082128174,40,12,55.1,24,1,0.194542165911633,0.817921082433569,4.90567934733469
1,172.596546076059,46,13,119.1,27,1,2.5,0.98,4.13657145488703
1,98.8279291369881,32,16,40.2,17,1,-0.674877079778693,0.288412896370695,5.19826647752179
0,87.0669415183161,38,10,30.2,18,1,0.658886428123588,0.424545375985519,5.64099568988439
1,107.081654096676,36,14,40.1,11,0,0.659036512936668,0.406890530634593,5.10265978780913
1,104.384866037546,42,14,54.3,25,1,-0.419974703387967,0.804870920383077,4.82746628439086
1,101.537503434181,43,13,66.5,27,1,0.171787261128811,0.960392262854489,4.73733051564472
1,117.767702405534,53,11,37,33,1,0.0153771750115675,0.975582614209416,4.1753949599551
1,92.5219816928502,34,11,38.4,19,1,0.34995674948353,0.44514061266208,5.7344285021965
1,105.832398229875,34,13,45.9,14,1,0.832164652866095,0.583508854655458,5.1144285021965
0,78.3194922680732,27,12,27.2,13,0,-0.00218022044212664,0.120530190022378,5.75048110212308
0,77.2219853727333,24,13,30,2,1,-0.21859741559073,0.256825993366137,5.73837417762586
1,106.808788462714,47,16,56.3,31,1,-1.31515100745546,0.831790541714492,4.10865216851173
0,93.4563869484101,37,15,32.5,19,1,-0.907065614209618,0.261928029352324,5.0472603691244
0,84.4421797307568,36,13,32.1,24,0,-0.457493734843575,0.519167180718129,5.05065978780913
1,149.706783432212,57,15,66,38,0,0.367427003983254,0.98,2.7348603799531
1,122.813893463932,49,14,108,34,1,0.148312161843468,0.98,3.82838691346617
1,103.550896760933,48,13,16.5,29,1,-0.675674256894952,0.845610380138976,4.55817883764127
1,93.9509171355657,32,12,21.1,18,1,-0.243691864425293,0.292068236835365,5.61026647752179
0,40.8103475185703,29,12,8.6,4,1,-1.01082831221476,0.0612112454248695,5.73864487834106
1,91.8137681630026,21,15,131.1,2,1,0.582410061826812,0.841118907292432,5.3936269362685
1,131.882448933611,52,13,134.5,35,1,0.959856282517722,0.98,3.52455178987957
1,71.0463418784883,27,12,17.7,7,1,-0.364109691876109,0.115488661814366,5.55848110212308
1,116.786718073476,40,14,87.3,27,0,0.870220413195234,0.972808043872622,4.84567934733469
1,92.0165315554059,27,14,203.1,9,1,1.82629825621389,0.919207651645953,5.02248110212308
0,41.0480831387272,21,10,9.9,4,0,-0.708681400141167,0.0425899045405402,6.5056269362685
1,55.341110979544,21,11,9.2,0,1,-0.617442866059593,0.162869447540482,6.2816269362685
1,107.378009287126,38,16,69.4,19,1,-0.612647894340693,0.504391122094534,5.02899568988439
0,94.4446981695913,34,12,37.8,20,1,0.225998687548463,0.551521649102935,5.1384285021965
1,113.872796599328,36,16,61.9,20,1,-0.250974580721264,0.720737554741563,5.06665978780913
1,94.2745417205933,18,15,88.6,6,0,0.412410209072273,0.60740197226432,5.41322198857073
0,53.6108598227839,29,10,7.5,15,1,-0.911256036840435,0.0700009901186052,6.30264487834106
0,107.872843705624,36,12,34.2,19,0,1.02764482738356,0.602307497544367,5.07065978780913
1,130.013581300556,52,16,100.8,32,0,-0.0136350969502798,0.970019103664576,3.72855178987957
1,80.0371739713637,51,11,44.2,35,0,-0.998579194203584,0.961176237563105,4.21214134546302
0,102.705865686374,33,13,65.3,19,1,0.268909043982743,0.667265995624269,5.1752914734903
1,135.955288119854,34,14,78.3,14,1,1.3591467526406,0.879795535872915,4.9144285021965
1,105.860765453436,20,10,107.4,5,0,2.16402549771032,0.37533059864875,5.69147975370484
0,106.614152021652,23,14,86.2,6,1,1.06665621822525,0.811746413513614,5.24820396668599
1,119.359826719211,33,15,93.1,11,1,0.828235559981014,0.783110963040214,5.1112914734903
0,46.1016502417242,32,11,7,7,0,-1.23735676156392,0.020623457564923,6.07826647752179
1,88.6136882751699,44,13,20.5,27,1,-1.13439114190571,0.718539294362067,5.10404962660221
0,66.4287222773191,44,10,18.6,23,1,-0.51341199940648,0.52249078798799,5.84804962660221
1,94.6686398397294,29,14,72.7,7,1,0.392240906482865,0.509361350614405,5.11064487834106
