"scholarship","completed","gpa","parental_income","first_generation","sat_score","distance_to_college","financial_need","ps","tau_true"
1,1,2.4783358288077,149.1,1,1282,28.5,65,0.808007909817979,0.28
1,1,3.56114218861388,47.4,0,1154,43.7,66,0.655054464677661,0.08
1,1,2.44302468261443,40,1,1286,54.6,67,0.85609626015156,0.34
0,1,2.61724865128195,147.3,0,1136,11.2,42,0.506361359742661,0.04
1,1,3.33842141237028,86.4,1,989,14.8,64,0.756084863024396,0.24
0,0,2.48632832313633,95.1,0,827,11.2,56,0.668560236185146,-0.02
1,1,3.11696751843069,109.9,0,1080,0,32,0.369876136467088,0.04
1,1,2.84791754272117,52.2,0,1199,22.9,61,0.712979494691313,0.08
0,0,2.53874280485722,75.2,0,1190,27.7,44,0.568558000877636,0.08
1,1,3.00806494578846,84.6,1,1030,17.6,58,0.740843561554882,0.24
1,1,3.31523472076621,86,1,1354,43.5,59,0.71269013042539,0.34
1,1,3.10545170889606,91.8,1,1204,16.5,71,0.824958881842481,0.44
0,1,4,127.9,0,1155,13.3,30,0.234998199539769,-0.02
1,1,2.2375481394638,86.8,1,1124,1.1,81,0.91845179882664,0.4
0,1,3.04522761792714,72.4,0,1028,48.3,52,0.549028475249585,0.04
0,1,2.55753004898224,67.7,0,1040,60.3,51,0.597175172953136,0.04
1,1,2.37035999926473,39,1,1132,39.5,75,0.897729226313878,0.4
1,0,2.5774309658666,28.7,0,1082,71.8,68,0.778590584529866,0.04
1,1,2.94314686260029,124,1,1057,27.3,50,0.649973591278092,0.24
1,1,3.56433388212766,136.2,1,956,11.6,44,0.526156090253719,0.24
1,1,2.96341026414265,37.3,1,1207,7.8,62,0.824031130143925,0.28
0,1,3.16966400708954,136.6,0,929,52.5,29,0.266806991218904,0.04
0,1,3.14670626750775,139,0,1091,38.3,39,0.37751286227878,0.04
1,0,2.50905410595738,90.8,0,879,55.8,59,0.654472831418624,-0.02
0,1,3.25212519026487,86.4,1,1188,39.8,81,0.857128531507868,0.44
0,1,3.00748991458434,104.4,0,850,14.2,23,0.281249322290079,-0.02
1,1,3.41381894860898,69.4,1,1115,29.2,93,0.907593643566607,0.4
1,1,3.1413401458778,66.7,1,1214,43.4,71,0.818450711940756,0.44
0,1,3.11302659737266,53,1,904,32.7,68,0.807225502955226,0.24
0,1,3.65693787763009,80.1,0,1227,0,44,0.44389796606799,-0.02
1,0,3.03381127335262,92.6,0,1025,39.7,59,0.611125410328462,0.04
1,1,2.99054201011763,31.6,0,1206,45.7,49,0.596286178723793,0.08
1,1,2.6825561509805,145,0,1198,7.1,47,0.55661720435203,0.08
0,1,3.20427151347486,79.8,1,1084,58.9,59,0.699743942969603,0.3
1,1,3.0469122882871,26.5,1,1051,25.3,84,0.913836824869506,0.4
0,1,3.49355183811256,107.7,0,996,57.5,28,0.237169783772568,0.04
0,1,3.26951574685894,54.1,0,1074,34.1,44,0.4769324915422,0.04
1,0,2.90305585632026,100.3,1,917,64.8,66,0.757060283442184,0.3
1,1,2.20704511252458,71,0,1219,0,40,0.609070949314098,0.08
1,1,2.60325408584553,51.6,0,957,32.4,63,0.736011410086653,0.04
1,0,2.45418965723363,66.2,0,1171,58.1,46,0.574236469349527,0.08
0,1,3.16096268472063,177.6,0,612,36.8,36,0.308041577758723,-0.02
0,1,3.14914813079958,68.1,1,911,0,88,0.908186887363572,0.4
0,1,2.65681527719554,28.5,1,1079,24.2,90,0.941416774491002,0.4
1,1,3.19123993066347,143.2,1,1210,14.9,35,0.488782105206735,0.28
0,1,3.40878767240017,44.3,1,1279,10.8,71,0.839211621594993,0.44
1,1,2.9850978693339,99.7,1,989,28.4,51,0.663268314355728,0.24
1,1,3.33602272902306,232.7,1,770,47.4,29,0.322758975271151,0.18
1,1,3.39982074224063,32.3,0,1153,43,70,0.730584976231712,0.08
0,0,2.46288338184549,69.5,1,913,36.4,47,0.691888535550879,0.24
1,1,2.81285469914938,102.2,0,899,36.9,49,0.531720500285024,-0.02
0,1,2.90179597459389,95.5,0,1047,20.7,21,0.286020691042481,0.04
1,1,2.61633416280192,16.6,1,1353,46.2,86,0.940042057090181,0.5
1,1,3.37538757140512,55.2,0,851,72.7,57,0.534522519711907,-0.02
1,1,3.11912430420514,61.5,1,1075,25.1,68,0.812216151395938,0.24
1,1,3.29327842344409,46.6,1,1175,12.4,63,0.792449807575643,0.28
0,1,3.1764249481831,67.5,0,1345,32.6,66,0.701041607132541,0.14
1,1,3.30655813663257,65,0,1181,15.5,65,0.686829798298274,0.08
1,1,2.45381159528862,18.4,0,1023,15.4,53,0.746137508784677,0.04
1,1,3.24381880315013,90.5,0,1295,16.8,63,0.661761677915953,0.08
1,1,3.22666741830014,68.8,0,1174,41.6,46,0.484259052729691,0.08
1,1,2.607660719135,76.5,1,1079,24.2,78,0.885906349693241,0.4
1,1,3.23824091387188,33.5,1,1241,21.8,73,0.861867497933073,0.44
0,1,3.04044777994582,128.6,0,800,13.4,28,0.305073562525658,-0.02
1,1,2.66320338959822,39.3,0,1169,55.1,69,0.779038110215929,0.08
0,1,2.73564977347676,50.6,0,1057,52.8,55,0.639486603687017,0.04
1,1,3.76959427557605,24.2,0,1194,0,50,0.567511881153023,-0.02
1,0,3.16853443567073,64.9,0,1093,42.5,59,0.617955014212861,0.04
0,1,3.41535407781819,53.2,1,988,38.3,77,0.838256572753121,0.4
1,1,3.18606006867749,84.8,0,1048,3.2,43,0.479766465668595,0.04
1,1,3.01595995292481,70.1,1,997,80.6,54,0.657723191023783,0.3
1,1,2.78703590813764,126,1,1338,20.7,52,0.704150397155877,0.34
1,1,3.36456235526084,42.6,1,1158,21.7,91,0.917257866336433,0.44
1,0,3.08947008557211,57.2,0,1083,57.5,30,0.33864319782666,0.04
1,1,3.06307380455684,49.1,1,800,1.1,71,0.846783023784215,0.34
0,1,2.94880467783559,86.2,0,1028,32.6,48,0.527626887246336,0.04
1,1,2.98021203152191,78.2,1,940,73.2,76,0.823183545495118,0.46
0,1,2.02092301117044,224.1,0,1003,26.9,19,0.313081914608719,0.04
1,1,3.25568817850163,97.4,1,1224,0,55,0.711133417573559,0.28
0,1,2.61063658761971,201.6,0,1271,31.7,7,0.180239525633093,0.08
1,1,3.88566014500439,64.3,0,1019,62.6,67,0.574950703493288,-0.06
0,1,3.30664639964445,74.6,0,1123,51.2,45,0.444155641570583,0.04
0,1,2.16935086006647,213.9,0,1356,14.8,16,0.30302983096596,0.14
1,0,2.3937673296543,91.3,0,969,62.3,34,0.42422465647314,0.04
1,1,3.449652550879,44.4,1,770,9.3,81,0.871232442619005,0.34
1,1,2.90335806867558,98.9,0,1518,68.4,38,0.416423093559758,0.2
1,1,3.09649970716351,12.7,1,1253,45.2,100,0.958359283995615,0.44
1,1,2.82167184949326,40.6,0,1254,39.9,56,0.675277431998638,0.08
1,0,2.94659465421105,39.7,1,812,43.6,62,0.782197171074556,0.18
0,1,2.49038264170646,338.9,0,1120,42.6,1,0.127953831474473,0.04
1,1,2.99734418863054,59.6,1,998,12.9,61,0.783263300649778,0.24
0,1,3.46003320452079,82.7,0,1077,52.3,54,0.501621200272362,0.04
1,1,2.97353446606005,210.6,1,1164,24.5,50,0.621594938918105,0.28
1,1,3.02799816992828,68.2,0,1084,35.6,48,0.533101703290439,0.04
0,0,3.21617434225168,35.3,0,1173,55,70,0.736264970303867,0.08
0,0,2.65695450534167,49.2,0,853,6.4,63,0.749750265517888,-0.02
0,1,3.82587085034912,196.1,0,1314,24.8,2,0.0883227667823536,0.04
1,1,1.80152881250754,78.1,0,1010,0,40,0.64287387608952,0.04
0,0,2.5924073863722,93.3,1,1109,25.5,81,0.893176263888608,0.4
1,1,2.50041184637361,55.5,0,1062,50.1,58,0.692161945478842,0.04
1,1,2.58358461814615,105.5,0,893,53,58,0.629948961402809,-0.02
1,0,2.40998054583579,46.6,0,1136,25.7,67,0.801204175784925,0.04
0,0,3.95392337394253,167.2,0,1163,36.2,35,0.244487728872347,-0.02
1,1,2.94107751222319,143.9,0,1160,41.2,51,0.521944665833136,0.08
0,1,3.20911571958309,89.4,1,1096,27,48,0.626148105154813,0.24
1,1,3.64478989561322,21.6,1,1124,1.4,84,0.90540371858224,0.3
1,1,3.18659792292752,107.2,0,1040,68.3,43,0.393013248959054,0.04
0,0,2.66934965727387,78.4,0,1224,58.1,50,0.576240283756469,0.08
1,1,3.09302143335989,67.2,0,1177,23.5,57,0.631208253559237,0.08
1,0,2.87977723221347,44.1,1,811,32.5,87,0.911312561318118,0.34
1,1,3.35359704348337,84.1,0,973,25.1,63,0.625757763056141,0.04
1,1,3.37945715441329,66.3,1,966,12.5,74,0.830558449280768,0.4
0,1,2.54794205759251,53.7,0,1090,35.6,39,0.525969118291282,0.04
0,1,2.20717009882212,159.8,0,1190,11.7,36,0.499907816440863,0.08
1,1,2.64788792204274,107.1,1,1138,7,74,0.866219366763487,0.4
1,1,2.81691924283818,39.9,1,1198,47.5,79,0.89065328716035,0.44
1,1,3.03914540220865,44.4,1,994,5.7,88,0.921048450290995,0.4
0,1,2.4092446884501,113.1,0,1154,2.7,39,0.533737247309389,0.08
1,1,2.49795168217926,19.8,1,1012,23.4,89,0.947659056692367,0.4
1,1,3.20451690655254,44,1,999,24.8,62,0.778792170709418,0.24
1,1,3.04492199059913,128.3,1,970,22.4,59,0.715333140901179,0.24
1,1,3.54953381977588,125.3,1,811,22.7,60,0.665914491280426,0.18
1,1,2.90244419618053,19.9,0,817,1.4,69,0.811626861229276,-0.02
1,1,2.14570137031139,116.5,1,951,12.2,54,0.770473650826168,0.24
0,1,2.42193878811636,104.3,0,1194,6.3,41,0.555965976288876,0.08
1,1,3.28610431845129,213.7,0,895,17.2,5,0.117878532871357,-0.02
0,1,3.12221590919518,46.4,1,1345,14.6,60,0.791526974243043,0.34
0,0,2.77896820607053,24,0,922,25,69,0.802307991381469,0.04
1,1,3.3791688369064,106.3,1,957,32.3,40,0.502436136911464,0.24
0,1,2.08493077480252,100.2,0,1155,0.3,29,0.489484156394127,0.08
1,1,2.04175973953982,88.6,0,1222,45.1,36,0.528816195422773,0.08
1,1,3.07743310067393,143.5,0,886,51,52,0.485502447954227,-0.02
1,1,3.42470212680026,35.1,0,1203,59.1,64,0.659925407842183,0.08
1,1,3.38503704047535,120.2,1,1425,13.4,55,0.684177882542465,0.34
0,1,3.54541328490616,94.5,0,1151,45.8,52,0.472452260707338,0.08
1,1,2.96928838944253,68.8,1,1203,39.5,52,0.696905870027923,0.28
1,1,3.0460285426356,111.9,0,1167,48.1,41,0.418574881026298,0.08
1,0,3.47430901120948,63,0,990,28,58,0.579066578068303,0.04
1,1,3.05394287022589,76.8,0,1308,27.1,39,0.454856226946722,0.14
0,1,3.24786345224626,92.4,1,1164,21.1,39,0.542729173118407,0.28
1,1,3.1166664658201,67.6,1,807,54.5,76,0.826811315462226,0.4
1,0,3.67924915609918,115,0,1026,14.3,52,0.467293695798209,-0.06
0,1,2.55337005219542,51.6,0,1226,22.2,48,0.637586922578866,0.08
0,1,2.2063495737297,77.2,0,985,26.4,49,0.64702831895526,0.04
1,1,2.73020900334442,102.8,0,1348,28.4,55,0.636576221910402,0.14
1,1,3.42123345517414,62.9,1,989,16.5,69,0.79780326209485,0.24
0,1,1.8934672429305,188.1,0,846,20.9,25,0.391811441194235,-0.02
0,1,2.93584246762815,158,0,825,73,12,0.152005617518332,-0.02
1,1,2.69084931151806,33.7,0,956,30.2,72,0.81200112797053,0.2
1,1,3.25949295154798,66.2,1,1204,84.7,74,0.800306294674521,0.5
1,1,2.27438632094253,99.3,1,1082,47.6,39,0.615812550901919,0.24
0,1,3.46329325901718,108.7,0,1145,39.4,36,0.327989776491151,0.04
0,1,2.83092377735609,236.5,0,1273,7.4,0,0.135525146329212,0.08
0,1,3.30965630394487,111.7,0,1322,11.7,27,0.302754525632421,0.14
1,0,2.79564407219532,142.2,1,889,2.5,59,0.745984485043704,0.18
0,1,3.12909111811777,141.1,0,1082,11.8,29,0.314266265409711,0.04
1,0,2.79697405979824,29.6,0,1102,10.6,63,0.768994849426943,0.04
1,1,2.91154040885422,154.2,0,945,6.2,57,0.604703630498155,0.04
1,1,3.42012395974279,64.9,0,811,0,66,0.676777814129109,-0.02
1,1,2.87362978030658,15.2,0,1222,0,64,0.810797501820476,0.08
0,1,2.93238581759542,88.7,0,1359,16.3,48,0.566161243772229,0.14
0,0,1.8781986491436,44.7,0,1331,15.2,43,0.696919871168496,0.14
0,1,3.60453542480837,60.8,0,1080,39.8,40,0.379350147972403,-0.06
0,0,3.21563674047941,102.9,0,1080,27.8,65,0.652244467399693,0.04
1,1,3.45750217882785,28.9,1,854,39.4,83,0.88013546483516,0.34
1,1,2.95476841655451,169.6,1,1137,49.5,61,0.708621574787947,0.24
1,1,3.34928748686372,66.5,0,1184,27.7,57,0.594503932382427,0.08
1,1,3.46811534930592,41.3,0,1039,31.2,63,0.653954198099777,0.04
1,1,3.41893763963434,45.3,0,1272,5.3,75,0.784219039847768,0.24
1,0,3.59871966379188,127.8,0,805,12.4,48,0.419964568633966,-0.02
1,0,3.44830664350199,76.2,0,826,41.7,23,0.227841346267018,-0.02
1,1,2.68955896298245,83.4,1,1270,72.8,58,0.735192342732018,0.34
1,1,3.15222648823749,173.5,1,1179,42.9,61,0.696165573759322,0.28
0,1,3.59123911612419,331.3,0,905,59.8,8,0.0856658209699614,0.04
0,0,3.15978379569982,182.3,0,826,54.9,25,0.217200475467916,-0.02
1,1,2.77042970373562,88.4,0,1137,40.6,55,0.616282739882073,0.04
1,1,2.81484435068989,79.5,1,900,11,61,0.781582295469712,0.24
1,1,2.57630577628494,51.4,1,1232,53.5,88,0.922958671071732,0.5
1,1,2.10915286068793,230.5,0,1303,16.2,43,0.55970220532881,0.14
1,1,3.41245079100295,66.6,0,929,0,46,0.491398806002291,0.04
1,1,3.37121439308428,50.4,1,1152,29.6,56,0.715080929366806,0.28
0,1,4,28.2,0,1105,14.6,48,0.484315837647815,-0.06
1,1,3.357095458306,60.8,0,1235,55.6,47,0.473279121119232,0.08
1,1,3.2782342655508,47.1,0,1138,40.1,61,0.6480576202784,0.04
1,1,3.86909216514704,60.2,0,861,4.6,51,0.476279842824679,-0.12
1,1,3.07443758832679,234.1,0,1174,13.4,20,0.225271947276093,0.08
1,1,2.9376144998948,112,0,1050,63.8,50,0.498105868015539,0.04
0,1,2.4357792770295,164.5,0,1014,44.4,9,0.197490923814198,0.04
1,0,2.45966202074601,46.1,1,1021,23.8,62,0.8328347515244,0.24
1,1,2.64978767864071,170.1,1,1120,0,53,0.716013089394176,0.24
0,0,2.57175084097262,81.4,0,1040,45.9,39,0.479594618628787,0.04
1,1,3.47189026477172,102.3,0,1194,27.9,37,0.353808953193965,0.08
0,0,2.2017635644522,265.1,1,1193,8.9,6,0.291270181406261,0.28
0,1,2.48053757839327,264.2,0,1174,34.4,12,0.205104466361557,0.08
0,0,2.39650257343088,125.4,1,1071,29.3,61,0.787082344307818,0.24
1,1,2.7826328312595,44.8,0,1120,11.1,55,0.68566123324224,0.04
1,0,3.27305686518494,28.9,0,986,27.6,61,0.682108444301134,0.04
1,0,2.36501086639154,90.8,0,1343,15.7,43,0.591561084747213,0.14
0,1,2.53052984576159,147.2,0,826,30.1,27,0.334627519275782,-0.02
1,0,2.16629827906567,50.5,0,1379,23.2,61,0.792088898660884,0.14
0,1,3.57971575451388,471.5,0,899,21.6,0,0.0682819854322513,-0.02
1,0,2.46278879808203,60.9,0,926,0,67,0.794427100057278,0.04
1,0,2.65907700832435,62.5,0,1077,22.5,60,0.710016970955085,0.04
0,1,2.92842544105934,149.4,0,1287,26,43,0.465801591374655,0.08
0,1,3.23721847752507,30.7,1,1132,7.7,78,0.889913578210458,0.4
0,1,2.69503399406836,91.6,0,1017,27.5,38,0.463331039599393,0.04
0,1,3.37280566195674,115.9,1,790,3.7,54,0.653131344594355,0.18
1,1,2.98133450885043,327.9,1,1163,24.1,11,0.233379095663473,0.28
0,1,3.71019218469768,76.1,0,807,24,45,0.398652078125087,-0.12
1,1,2.71026528933434,32,1,1134,48.4,72,0.870759768649117,0.4
1,0,2.87236367161872,25.9,0,867,31.8,59,0.707905787458721,-0.02
1,1,3.1176718978244,25.2,1,1264,32.3,85,0.91714409427124,0.44
1,1,3.14437536756257,67.8,0,1056,51.2,68,0.688813148023829,0.04
0,1,3.5783355898449,91.1,0,961,19,44,0.409063163361655,0.04
1,1,3.40419447960904,150,0,777,8.1,49,0.448054281045014,-0.02
0,1,2.94335760528262,56.5,0,1000,0,62,0.71639586670695,0.04
1,1,3.04918791217371,104.2,0,1160,14,62,0.66322626792714,0.08
1,1,2.4108642292136,122,1,1386,19.2,78,0.892016114733464,0.5
1,1,2.74262469978394,77.9,1,930,31.4,74,0.852232041979419,0.4
0,1,4,44.2,1,1084,67.3,50,0.559164721927217,0.2
1,0,2.80474505514368,100.9,0,818,21.6,44,0.495533237934991,-0.02
1,1,2.34732903246112,44.4,1,1339,42.4,76,0.902613070912837,0.5
1,1,3.42724563343024,73.3,1,1051,28.2,96,0.914635358215755,0.4
0,1,2.84321530290388,78,1,1072,19.3,56,0.745228422382213,0.24
1,1,2.99233093091609,120.1,0,1296,54.3,39,0.40281376703552,0.08
1,1,2.70246331845629,339.5,0,1190,16.2,0,0.125356898701656,0.08
0,1,2.81450163685894,293.2,0,1193,27,7,0.150572404179624,0.08
1,0,2.44896191237922,27.6,0,1177,44.2,56,0.731822135684174,0.08
1,1,2.94447328648384,69.9,0,980,8.1,68,0.743977216162715,0.04
0,1,3.44836406456444,144.2,0,1094,3.3,11,0.162262199205211,0.04
0,1,3.13331930719247,26.4,0,1129,18.5,66,0.757784705321726,0.04
1,0,2.0674081825191,104.6,0,879,33.5,37,0.515138160875304,-0.02
1,1,3.40764781937153,154.6,0,1199,0.8,30,0.3012785080911,0.08
1,1,2.80457976726752,71.2,0,1082,16.7,84,0.853991688751347,0.2
1,1,2.70383740636417,106.3,1,1118,30.2,44,0.631030542971442,0.24
1,1,2.90623192790892,50.9,0,1161,58.2,53,0.598671605399613,0.08
1,1,2.78824051283959,94,0,1104,45.3,49,0.54439830077655,0.04
1,1,2.8181253291976,167.6,1,1008,53.3,44,0.556569991964577,0.3
0,1,3.19797132110734,94.6,0,1295,22.4,55,0.584058708948451,0.08
0,1,3.46842831049708,138.1,0,1059,21.6,62,0.576939047969486,0.04
1,1,3.43365762172589,155.5,1,1186,22.8,43,0.524357014411233,0.28
1,1,3.03481232246599,42.5,1,920,21.6,92,0.927049453507328,0.4
1,1,2.96549484390493,59.5,1,969,23.7,52,0.707949758489336,0.24
1,1,3.55520058846316,48.9,0,1069,18.3,58,0.600263655997525,0.04
1,1,3.0663568893213,68.8,0,1057,29.2,27,0.329708488900037,0.04
0,0,2.20373931914356,72.9,0,1094,12.7,48,0.661683116213326,0.04
1,1,2.3553424399226,52.9,1,1005,25.4,80,0.911014268214547,0.4
1,1,2.53832301892659,88.6,1,1203,68.7,82,0.884602805222069,0.5
1,1,3.65818010479404,18.5,1,1283,0,83,0.908851303708605,0.34
1,1,3.34162537113463,107.3,0,1296,36.5,38,0.373725454459387,0.08
1,1,3.06692563028452,63.5,1,986,34.6,73,0.834261919479276,0.4
0,1,2.44543974078453,90,0,853,0,22,0.362441600821682,-0.02
0,1,2.01316971766648,90.2,0,1111,55.3,40,0.553180906429671,0.04
1,1,2.93114119720438,45.9,0,1262,50,59,0.671709571482505,0.08
0,1,3.52967109772378,148.9,0,1029,31.2,22,0.198747610889612,0.04
0,0,3.35653595299872,56.8,1,1230,41.7,66,0.779110661262347,0.28
1,1,3.55648844593712,130.4,0,1255,2.6,26,0.263148560648005,0.08
0,0,2.65615855587909,69.7,1,1060,0,47,0.713867160454111,0.24
0,1,3.02926992908204,208.2,1,1232,6,50,0.639160359982376,0.28
1,1,3.89637157148214,160.9,0,1034,0,15,0.146933369117778,-0.06
1,0,2.72008858582035,312.8,0,911,23.2,9,0.158420131446157,0.04
0,1,4,31.1,0,995,9.9,58,0.57539814557934,-0.06
0,1,3.25834228964889,105.8,1,1186,14.2,57,0.707801620599818,0.28
0,1,2.94468656690712,34.4,0,918,41.9,57,0.658559868113535,0.04
1,0,3.61728018117204,27,0,1105,44.5,49,0.516975632323799,-0.06
1,1,3.43303291811468,135.7,0,1121,48,37,0.317323584534996,0.04
1,0,2.89807759822838,55.7,0,1070,35.9,41,0.49375546019105,0.04
1,1,2.634002287991,220,1,1258,17.5,22,0.396046248328164,0.28
1,1,2.92048397813031,37.4,1,1360,36.9,83,0.909993571659674,0.5
0,1,3.2895368952798,100.1,0,987,16.8,47,0.475288617703071,0.04
1,1,3.50656480159707,65.7,0,1366,73.1,71,0.669337892366887,0.3
1,0,3.34753138551954,61.5,0,1056,26.1,52,0.544921322947501,0.04
1,1,3.11267161018598,62.2,1,1292,12.1,68,0.828614431145969,0.28
0,1,3.51868512634825,154.9,0,1129,16.9,40,0.356367145048863,0.04
0,0,3.03225702702526,57.2,0,742,41.1,55,0.586382515159629,-0.02
1,1,2.66052085800817,54.6,1,1128,15.9,67,0.848964684304543,0.24
1,1,3.09584542798466,78.1,0,1104,22.3,35,0.401640438393544,0.04
0,1,3.13501176286181,65.1,1,1233,27.6,49,0.670362981136851,0.28
0,1,3.32440929645012,350.6,0,1221,47.7,0,0.0813194313999279,0.08
1,1,2.6811054299712,53.1,1,1233,23.3,75,0.884747495505771,0.44
1,1,3.15485587317048,39.2,0,1193,0,57,0.681092386287966,0.08
0,1,2.67397367503809,108.7,0,1227,34,26,0.345494029754054,0.08
0,1,3.84030845095671,192,0,1107,15.4,15,0.138627937834257,-0.06
0,1,3.65985879221055,194.3,0,702,23.1,25,0.187561618412906,-0.12
0,1,2.8406514897939,31,0,995,19.7,69,0.792375728999345,0.04
0,1,3.09849855770188,51.2,1,1242,8.1,70,0.848275949239753,0.28
1,0,3.42987660044279,81.2,0,1042,57.5,50,0.459216902968991,0.04
0,1,3.96515710211287,98.5,0,1171,41.9,27,0.209078234642168,-0.02
1,0,2.63832784711662,30.3,0,1174,26.4,86,0.895859870669096,0.24
0,1,3.51417046131125,257.9,1,1229,11.5,32,0.386792774945852,0.28
0,1,3.2243752164601,67.2,0,1282,0,38,0.45879594369003,0.08
1,1,3.10994474533634,83.7,1,1017,49.1,72,0.805899597372534,0.4
1,1,2.9700140938316,78.8,0,1367,16.1,42,0.510282466876684,0.14
1,1,2.76390603766619,25.1,0,936,37.2,50,0.642637422464598,0.04
0,1,3.6993246581963,45.4,1,1139,16.6,68,0.790606242823766,0.14
1,1,2.47119418547489,71,1,1189,16.2,50,0.745933842861873,0.28
1,1,3.91171716594076,63,1,1306,49.1,60,0.672048696095082,0.24
0,1,3.35091549260198,173.1,0,975,23.8,43,0.38256626331891,0.04
1,1,3.93992308330802,52.6,1,1047,67,88,0.849457492033458,0.36
0,1,3.12523602290125,114.4,0,1170,38.3,58,0.585537315437066,0.08
1,0,3.23767352941873,147.9,0,1298,81,32,0.272190445528824,0.08
1,1,2.29178390346135,168.3,1,1171,45.3,32,0.517348863784137,0.28
1,1,2.11272001155303,22.8,1,1004,35.4,78,0.92721999743917,0.4
1,1,3.02873468976914,61.6,0,1029,11.8,73,0.777512991613529,0.2
1,1,2.79987045553848,52.5,0,1151,6.3,49,0.626162892159172,0.08
0,1,2.14148053810855,180.8,0,1098,32.3,9,0.232857069054987,0.04
1,1,3.82902272483279,56.9,0,1074,37.8,61,0.562121522053229,-0.06
1,1,2.90309366763947,56.8,1,1025,0,52,0.739975095708596,0.24
1,1,2.17801959135063,31,0,1009,63.5,73,0.84217927521807,0.2
0,1,3.46002742673811,44.4,0,1323,7.9,37,0.438963801825495,0.14
1,1,2.51456668614354,115.2,1,985,65.7,44,0.60200733665846,0.3
1,1,2.93238778137205,110.3,0,600,23,34,0.360444025051444,-0.02
0,1,3.28390561247926,155.1,0,915,0,37,0.363191856290327,0.04
1,1,2.69993366947531,278,1,1047,40.3,14,0.270659698247275,0.24
1,1,3.66076065864064,46.8,1,1207,38.9,72,0.804909345499002,0.34
1,1,3.3950716610467,33.2,0,1146,36.9,59,0.640567339438632,0.04
1,1,3.14891817171289,42.7,1,1293,29.9,82,0.895110615615973,0.44
0,1,1.82840693870629,63.5,0,1172,13,41,0.657800978899344,0.08
0,1,3.57182207837594,112.6,0,1232,30.5,37,0.334956111179366,0.08
1,1,3.7610917852356,102.9,1,1204,48.2,64,0.688056048082582,0.18
0,1,3.8710042649247,42.5,0,1027,42.5,45,0.409586407212965,-0.06
1,1,2.44676847115802,61.3,0,1006,22.8,67,0.782195722119798,0.04
1,1,2.78446920025383,73.7,0,1162,0,44,0.564947849267707,0.08
0,1,3.53170003321063,62.3,0,1043,14.5,40,0.411711912246556,0.04
0,1,2.5275153116731,39.5,0,1076,45.7,49,0.634465448897739,0.04
0,1,3.69184937970449,65.4,0,941,27.5,33,0.305538202274232,-0.06
1,1,2.76944464778001,113.8,1,982,3,61,0.777743973988934,0.24
1,1,3.57630612432544,53.2,1,1021,49,73,0.797515102328332,0.4
0,0,2.3648012797928,92.1,0,1076,58.5,56,0.652836422935159,0.04
0,1,3.11081155350632,59.5,0,1342,42.5,67,0.714800287161741,0.14
0,0,2.43736516147992,129.6,0,1292,16.7,29,0.414539653373069,0.08
0,1,3.12916806478381,102.7,0,874,52.9,43,0.409768364278783,-0.02
1,1,3.12018766464069,46.2,0,1320,67.3,38,0.427648062158482,0.14
0,0,2.85933281095593,93.7,0,1039,24,55,0.612377509345702,0.04
1,0,2.10326017278259,56.8,0,1040,34.8,48,0.664659857034905,0.04
1,1,2.81038086258117,58.6,1,1266,54.9,78,0.874299118961146,0.5
0,1,2.97890879696432,137.1,0,1149,37.6,54,0.55319203423832,0.04
1,1,3.12799839056856,94.9,1,1130,34.7,65,0.76708697336206,0.24
1,0,2.65472501645658,144,0,861,17.9,40,0.45832337244027,-0.02
1,0,3.12734745674674,64.5,0,1118,25.4,66,0.704063752567146,0.04
1,1,1.71733007870999,119.3,1,1019,8.9,43,0.730517168218893,0.24
0,1,2.73765583797799,22.8,0,1078,13.4,72,0.838528149733632,0.2
0,1,2.90201883054969,78.9,0,1265,49.8,26,0.323967577555139,0.08
1,0,2.87719485206523,91.3,0,1079,49.7,45,0.487902479394507,0.04
0,1,2.35138956324482,174.4,0,1024,52.1,26,0.32667032158261,0.04
1,0,2.70521514652867,34.7,0,992,50.8,52,0.637740227756423,0.04
1,1,3.43402895282144,191.7,0,1176,0,18,0.198160110647442,0.08
0,0,3.28962982399282,104.8,0,1098,26.9,31,0.316827365703771,0.04
0,1,3.90180584478834,59.6,1,1303,20.4,56,0.668838993659831,0.24
0,1,2.65720369539209,53.4,0,784,24.9,22,0.339840743878649,-0.02
1,1,3.16664935622839,184.5,1,1245,0,63,0.748470109083784,0.28
