scholarship,completed,gpa,parental_income,first_generation,sat_score,distance_to_college,financial_need
1,0,2.47374141264218,35.1,0,995,26.3,54
1,1,3.28029380980224,152.3,1,1120,0,42
1,1,3.17580260673305,134.5,0,1072,24.2,51
1,1,2.89412678194824,138.3,0,984,68.7,28
0,0,2.4358355451185,81.6,0,1250,36.7,46
1,1,2.82043177553871,60.1,0,1037,0,36
0,0,3.17369605947209,79.3,0,1116,29.9,61
0,0,3.53532256335179,44.4,0,1012,48.6,52
1,1,3.04647305321914,51,0,1231,0,64
1,1,2.82170891455317,18.4,1,1006,6.3,84
0,1,2.46976889164947,65.2,0,1024,39.4,58
1,1,2.572714563254,38.2,0,937,30.6,47
1,0,2.6618357732016,75.7,0,1300,5,57
0,1,3.11295614051632,106.2,0,1123,50,26
0,1,2.86057808797275,71.7,0,1035,57.1,53
1,1,3.38894512687963,78.5,0,1222,63.9,42
1,1,3.02681515361376,112.4,1,1048,41.8,79
1,1,2.76011280842633,27.5,0,919,0,59
0,1,2.51245490150243,93.6,0,1025,49.3,45
0,1,3.25380051328723,85.5,0,923,35.4,49
1,1,3.35447434144626,44.2,1,1062,47.4,62
1,1,3.44429221685893,68.9,0,1278,14.1,73
0,0,2.54459027239625,45.6,0,1002,24.3,44
0,0,2.61075850040508,36.4,0,976,0,54
1,1,2.90949361344359,72.9,1,1044,43.2,75
1,1,3.57266863565902,39.7,1,1034,5.3,52
1,0,2.11350111463193,50.9,1,851,30.4,73
0,1,3.31868948350176,174.3,0,1043,40.4,24
1,1,3.03680043771018,52.4,1,1005,17.6,99
1,1,2.23505102567207,87.4,1,1116,0,71
0,1,3.25983096735693,119.5,0,1101,0,42
1,0,3.13848777050381,60.6,0,989,40.3,42
1,1,2.61310568004781,131.8,1,1098,40.1,71
0,0,3.293849909095,112.1,0,1015,53.3,56
1,0,2.42568595214505,47.6,0,911,5.9,51
0,1,2.92762333836358,116.2,1,1174,0,38
0,1,2.68991862387783,83.1,0,1234,56.5,58
1,1,2.25963688371721,37.2,0,1196,11,54
1,1,2.42155528457306,199.5,1,951,36.1,42
1,1,3.26277025054057,76.4,0,1267,33.8,78
0,1,3.00915024304079,50,1,994,50.3,61
1,1,3.39818662802633,196.1,0,1288,51.5,16
0,0,3.56830362384025,393.3,1,996,27.2,0
1,1,3.31289817344102,70.3,0,1159,68.1,34
1,1,3.52177823482106,50.8,1,1074,41.5,70
0,1,3.39800705136445,64.7,0,1241,51.8,48
1,1,2.32406513611105,44.2,0,936,34.8,60
0,0,3.14018917373682,42.5,0,1077,39.9,63
0,1,2.5224352656386,144.4,0,1126,14.9,15
1,0,2.8932521528863,12.5,0,1167,31.8,61
1,0,2.45345687030632,36.6,0,1022,42,77
0,1,3.77500403708445,95.8,1,1066,43.9,64
1,1,1.91194683975519,54.2,0,1343,27.6,75
1,1,3.27764083947025,45.9,0,1194,27.3,48
0,1,2.6061333825501,83.6,0,1257,9.2,36
0,1,4,44,0,1156,18.4,48
0,1,2.88742705741066,28.9,1,1064,21.3,55
0,1,3.36574489016274,102.4,0,992,56.6,34
1,0,2.62140819929375,82.3,0,971,69.2,49
1,1,2.74128812894509,27,0,1153,1.1,58
0,1,2.88163954064658,80.2,0,1143,32.1,38
1,1,3.24384781242612,30.7,1,1128,10.7,82
1,1,3.121894194271,25.1,0,930,18.8,58
1,1,2.80136925698084,64.2,0,1089,22.6,38
0,0,2.69807792953377,148.8,0,867,22,34
1,1,3.84476440993614,109.7,0,1241,48,47
1,0,2.61132574557815,116.2,0,1291,25.9,42
0,0,2.07310814222359,60.3,0,1164,7.4,48
1,1,3.17404751572893,180.1,1,1193,20.4,52
0,1,2.35274314194186,102.4,0,1241,0.9,27
1,1,2.35129121325948,147.6,1,1280,61.1,38
1,1,2.9807086335649,28.9,0,1014,54,81
0,1,2.77979530215916,85.7,0,1188,25.3,47
0,1,3.23534043208705,110.6,0,961,26.3,24
0,1,4,88.7,0,1366,0,47
0,0,2.93762185130321,74.9,0,1248,28.1,68
1,1,3.40365920029115,31.4,1,1248,14.5,70
0,1,3.25039372751264,73.8,0,1051,49.7,34
1,0,2.98017360522728,23.5,0,1077,34,49
0,1,3.17779442038356,47.8,0,1007,42,47
1,1,2.78709644318558,115.3,1,1147,42.5,74
1,1,3.1971123618991,51.1,1,1349,42.8,73
1,1,3.75569875430985,37.9,1,952,4.6,70
0,0,3.69103395760866,37.1,0,1107,37.3,67
1,1,3.7142099466454,49,1,1138,48.8,68
1,1,3.29107832505373,165.4,1,1158,23.4,61
1,1,2.51869598176121,91,1,1017,31.9,66
0,0,2.88649747685542,114.5,1,1269,36,49
1,0,2.56892476787168,122.6,0,1012,51.1,32
1,0,2.89695438596403,67,0,1122,63.4,58
1,1,2.81257746471888,30.5,0,1077,47.7,39
0,1,2.92612260483976,178.7,0,934,15,17
1,0,2.59237073048871,102.8,0,917,23.7,42
1,1,2.7272356199407,180.9,0,1268,17.8,38
0,1,3.97411381020765,186,0,1003,38.8,20
1,1,3.65193510823797,47.6,1,1160,51.6,61
1,1,3.04571638037753,69.9,1,1187,22.7,84
0,0,2.50439198133175,124,1,916,19.2,38
1,0,1.58447571334649,53.7,0,890,71.7,58
0,1,3.13515699258861,304.7,0,1087,0,0
0,1,3.51902540008249,91.6,0,1098,44.8,56
1,0,2.10180429705629,68.6,0,1127,48.6,60
0,0,3.35909282291615,107.1,0,914,50.7,32
0,0,3.10449507953366,114.1,0,868,18.6,22
1,1,2.99332891997308,30.1,1,1176,6.1,84
1,0,2.06942097030425,50.6,0,961,16,41
1,0,2.39962204087394,60.2,0,947,0,54
1,1,3.93672499346545,52.7,1,1159,7.4,89
1,1,2.89771287370481,93.1,0,1294,24.9,31
0,1,3.19455206848204,44.5,0,996,50.7,61
0,1,2.59271466707171,66.2,0,1055,23.1,69
1,0,3.39008436363798,146,0,875,17.3,43
0,1,3.30036646251999,20.6,1,1016,38.1,62
1,0,2.58780509831275,101.4,0,1099,49.8,54
0,0,2.1676232020937,177.1,0,829,12.3,17
0,1,2.82436574268548,45.1,0,645,29.2,43
0,1,1.714975250845,109.2,0,1516,28.8,42
1,1,3.35047794237705,100.2,1,1095,25.2,47
1,1,2.65849442491859,46.2,1,954,21.7,77
0,1,3.31526333626037,87.4,0,1145,37.9,46
1,0,2.01736983351882,54.2,1,1209,12.6,59
1,0,1.99196891355772,115.9,0,1146,28.5,57
1,1,3.11463572786611,45.5,0,1158,0,70
0,1,2.83702930662373,59.8,0,1031,1.3,65
1,1,2.47953561895123,27.2,1,1095,0,81
0,0,3.30694492980207,316.1,0,1044,38.8,0
0,1,3.16647515264248,232.7,0,1197,50.7,25
0,0,3.17490829436253,35.8,0,1225,56.1,40
0,1,3.55861812189106,209.9,0,1149,8.7,9
0,1,3.3349407735283,55.2,0,1120,21.9,58
1,1,3.10332090394766,20.2,0,987,28.2,39
0,1,3.73134923035045,133.4,0,1224,76.6,39
1,1,2.91093964043112,153.6,0,1084,36.8,35
0,1,3.41143109001252,93.1,0,1250,30.8,37
1,1,2.46467142426343,168.7,0,1019,33.4,36
1,1,2.20154269926803,55.8,1,1114,49.5,79
1,1,3.14430830069054,30.7,0,600,75.8,49
0,1,2.9338450759285,259.1,1,752,21,20
1,1,3.27081580918775,91.1,1,1204,6.8,83
1,1,2.84773645296493,183.3,1,1301,34.3,37
0,0,3.33438172813161,36.7,0,943,21.3,76
1,1,3.10180315930658,71.3,1,1193,77.4,49
0,0,3.01047366052123,51.3,0,1115,47.8,39
1,1,3.02006307389644,33.7,0,1063,8.2,52
1,1,3.41940453841283,38,0,963,16.2,79
0,0,3.18688808775221,78.1,0,1030,5.6,39
0,1,3.05550529366402,69,0,844,33,37
0,1,3.32591560199062,29.4,0,1141,45.6,53
1,1,3.00587301419881,58.3,1,922,41.6,78
0,1,3.7159581393811,43.2,0,1290,30,44
0,1,3.26834405543598,72.9,0,957,43,56
1,1,2.59475420770782,89.6,0,1043,31.8,52
1,1,3.41695087166684,65.4,1,1148,28.9,39
1,1,3.21111987348074,39.9,1,1169,22.3,60
0,1,3.11486205572904,54.2,0,1003,7.9,57
1,1,3.08274726629376,68.7,1,1091,34.2,84
1,1,2.37043632699742,41.9,0,1158,46.9,62
1,1,3.6357896543272,207.1,0,1563,17.3,34
0,1,3.25685443563179,51.8,0,1174,10.1,59
1,1,3.28429664923661,73.3,0,1023,56.8,48
1,1,3.28656393700819,63.7,0,1073,17.9,48
1,1,2.79147485908657,135,1,1354,34.1,50
0,1,2.30359620919471,65.1,1,1044,22.6,61
1,1,3.18502553997024,156.8,1,1087,0,70
1,1,3.24911953796941,31.9,0,887,44.2,70
1,1,2.86428067827161,75.1,0,1206,23.5,50
1,0,2.90068789520333,61.7,1,1204,29.9,67
1,1,2.31068303333219,147.4,0,1089,0,67
0,1,3.2138906230036,177.8,0,1003,24.9,11
1,1,3.46383958969712,129.4,1,1020,26.4,63
0,1,3.06100044928917,61.2,0,912,28.5,30
1,1,2.95452580554624,106.7,0,1232,9.4,31
1,1,2.74765800259168,62.7,0,1092,14.8,48
1,0,2.84306718031379,70.5,0,1004,18.6,28
1,1,3.46499951530814,54.2,1,1138,35.3,91
0,1,3.78737282731247,157.8,0,1083,0,45
1,1,3.00451953781296,135.3,1,1164,26.7,51
1,1,2.94109884513063,146.7,1,991,5.5,40
1,1,2.59626207037345,126.5,1,1116,3.6,58
1,0,2.31885087581909,88.4,1,1067,21.8,69
0,1,3.03674117118837,70.2,0,760,36.2,26
1,0,3.54986383200683,19.3,0,1016,49.4,46
1,1,3.98219472965738,67.9,0,1195,15.4,35
1,1,2.69259544874815,93.5,1,999,6.1,73
0,0,2.81207887481978,160.4,1,1275,44.2,64
1,1,3.969715634606,72,0,1465,80.1,53
0,1,3.91429957803658,41.9,1,1076,7.6,73
1,0,2.71960137574896,32.9,0,1156,52.3,69
0,1,2.56292750423791,113.8,0,1305,16.4,42
1,1,3.24394256821443,39.2,1,1233,25.9,79
0,1,3.12605337782126,165.6,1,1035,33.4,38
0,1,2.92377715727259,86.2,1,897,29.5,55
1,1,3.16566403320235,91.7,1,920,31.6,79
1,1,2.98073456393836,78.3,0,1283,13.1,31
1,1,2.87288092677976,58.2,1,1220,28.6,94
1,1,2.81602420126129,69,0,1104,0,56
1,1,2.24122604439506,58.4,0,1201,30.2,59
0,1,3.53089417338028,41,1,1336,32,59
0,1,3.25582191679238,101,1,857,24.4,46
0,1,3.12814073190075,131.9,0,1082,30.4,27
1,1,2.55190091863446,107.7,1,1071,41.1,68
0,0,2.39937480176146,26.5,0,1481,46.5,35
0,0,2.57285115211949,114,0,1050,39.4,15
1,1,2.62629699176332,140.4,0,899,11.2,22
0,1,2.91422199615257,96.7,0,866,34.4,33
1,1,2.97445324040413,120.2,0,1084,34.7,18
1,1,2.46195779308874,25,1,1105,18.8,55
1,1,2.48477200463486,49,1,1217,42.9,71
1,0,2.47838952211682,120.6,1,959,32.4,56
0,1,3.16997646583829,162.8,0,1248,31.3,52
1,1,2.23239335554848,85.8,0,1010,29.7,45
1,1,2.16984650410769,65.9,0,1035,45.7,49
1,1,3.32942622105497,56.6,0,993,33.9,60
0,1,2.87170440183287,94.4,1,1290,22.1,65
0,1,2.70292077160741,141.4,0,1058,0,34
0,1,3.03912285931425,153.1,0,962,10.5,28
1,1,2.95981087997891,116.2,0,920,23.4,46
1,1,3.20504067176624,53.4,0,1041,29.4,49
1,1,3.36990345387074,55.7,1,1268,17.8,82
1,1,2.89760418871013,190.7,0,1385,43.1,21
0,1,2.94299952362887,107.7,0,850,25.6,44
1,1,3.4103363607028,35.3,1,1025,30.2,78
1,1,2.43654826030018,180.9,0,871,19,39
1,1,3.68540941025691,113.9,0,1186,30.7,38
0,1,3.63340701143429,109.1,0,1322,37.6,47
0,1,2.73524529644565,147,0,1110,44,48
0,1,2.15728492593495,187.8,0,1186,18,33
0,0,2.37982225030161,46.2,0,1182,24.5,76
1,1,2.76556264313592,79.2,0,841,40.8,43
1,1,3.118011687625,114.6,0,1113,0,38
1,0,1.66940945615609,123.1,0,1028,46,8
0,1,3.32321347510454,102.4,1,1337,37,81
1,1,2.95006518338886,129.3,0,1073,64.3,30
1,1,3.18386855484452,29.4,0,1153,0,49
0,1,3.08852754655652,236.2,1,963,22,49
0,1,3.4705413943675,90.1,0,1125,8,30
1,0,3.19173160220721,59.2,0,1191,30.8,34
1,1,3.70487198845729,62.7,0,913,39.7,61
0,1,3.46722489258048,73.9,0,1117,43.4,40
1,1,3.51256025734586,91.4,0,1067,20.4,50
1,1,2.9647769745048,100.5,1,1052,48,79
1,1,2.58886654953749,117.4,0,1178,26.6,31
1,0,2.96566009312662,26.3,0,1082,27.7,74
0,1,2.88790637517191,293.7,1,1236,48.8,0
1,1,3.03887813552098,49.2,0,972,27.3,52
1,1,3.11878665240216,61.3,1,945,7,59
1,0,3.75866843065053,102.2,0,1266,43.9,45
0,0,3.01216816356116,87.6,0,998,33,32
0,1,2.70748449591088,100.7,0,1207,59.2,28
1,1,2.11898160563389,46.4,1,629,28.4,82
0,0,3.36356855800983,35.4,0,794,23,40
1,1,2.72488996465219,30.9,1,1223,21.8,95
1,1,3.37633940513311,84.6,0,1179,18.3,66
0,1,2.69105096040854,59.4,0,883,41,63
0,1,2.64021341919833,57.2,0,1358,0.5,41
0,0,3.6717323811241,133.1,0,997,6.3,54
0,0,2.85842347132141,133.3,0,959,11.7,44
1,1,2.56024997371083,78.4,1,1292,29.6,64
1,1,3.52908363394628,43.2,1,1060,0,67
1,1,3.1657083609805,63.6,1,1059,0.6,78
1,1,3.11567147881567,109.6,0,900,0,43
1,1,2.99508045941447,42.6,0,1318,6.2,54
0,1,2.73503502128347,145.6,0,1030,7,35
0,1,3.35664883925805,48.4,0,1142,38.3,51
1,1,2.62664603805778,74.4,1,1062,38.7,76
0,1,2.02845238179374,193.7,0,1328,21.2,20
1,1,2.92644030099705,81.2,1,1148,24.8,79
1,1,2.93874301947626,24.4,0,949,25.8,85
1,1,3.18182100634289,69.5,0,1050,42.8,59
1,0,2.43026426587375,95.3,0,1092,16.8,45
0,1,2.87223196102675,64.4,1,1287,41.5,59
1,1,4,131.1,1,1194,44.4,49
1,1,2.7414486820218,100.6,0,1077,37.3,40
1,0,1.88447711407739,79.5,0,1055,27.2,45
1,1,3.33935186063,179.9,1,1030,64.6,73
0,1,3.05038707435504,78.1,0,1103,61.3,65
1,1,2.62944754288265,47.4,1,1179,30.1,77
0,0,2.80207907158072,85.7,0,1053,58.9,28
0,1,2.26989891975128,45.4,0,1264,8.3,64
0,0,3.01414759702445,53.8,1,1063,19.7,67
0,1,2.55105665975309,140,0,1059,56.7,38
1,1,2.72575466288798,175.9,0,1198,75.8,38
0,1,4,63.5,0,1073,27.1,50
0,1,3.62637783126447,188.5,0,1364,11.4,35
1,1,2.80040965873565,91.4,1,1323,2.1,63
1,0,2.94904127801907,13.6,0,1308,11.1,49
1,1,3.50385215285617,43,1,1041,22.6,88
0,1,4,31.7,0,1478,6.2,72
1,1,3.33338699646057,52.5,1,1168,21,59
1,1,2.82914172681736,75.4,0,962,62.3,49
1,1,2.28568171829837,176.1,1,1065,25.2,39
1,1,3.04721965697461,160.5,0,1103,7.8,37
0,0,2.90585018986929,56.7,0,1333,0.4,36
0,0,2.30200896695804,336.5,0,766,50.2,0
0,0,3.3731156797936,95.2,0,858,26.6,43
1,1,3.06053268648293,100.9,1,970,22.7,60
1,1,2.94924586593851,42.1,1,1268,62.8,81
1,1,1.61716961424295,133.8,0,1029,49.2,22
0,1,2.82871550513213,142.1,0,1058,9,26
1,1,2.70436275148787,44.2,0,1149,5.7,41
1,1,3.53120753714966,93.3,0,1006,59,46
0,1,3.78761834547585,145.4,1,932,0,57
1,1,3.26015859919174,70.2,0,1016,38,68
0,0,2.75412325481584,21.3,0,1124,20.1,56
1,1,2.87658984217542,314.4,0,1106,40.2,4
0,1,2.47381497399601,63.3,0,1062,41.6,44
0,1,3.00091332224054,62,1,1097,0.9,59
1,1,3.33753280548135,97.9,1,1132,29.9,78
1,1,3.84213081589301,70.3,1,1050,8.7,63
1,1,2.76111316041129,25.1,0,1258,10.6,88
0,1,2.48621776616983,21.5,0,1122,1.4,54
1,1,3.59497137181113,60.7,1,736,28.1,64
0,1,2.86286976298868,101.5,0,1235,32.3,45
0,1,2.3528954387411,156.7,0,1101,31.6,31
1,1,2.95130551234609,39.4,1,1066,14.1,94
1,0,2.32873653130368,65.4,0,1010,28.1,66
0,1,3.37605085148,37.4,0,1131,14.9,80
1,1,3.05799686720955,134.7,0,1069,49.8,42
1,1,2.38030524369793,86.2,1,1036,40.7,75
1,1,3.07033434849352,74.1,0,1018,57,51
1,1,3.07037600689126,186.2,1,893,13.2,28
1,1,2.71190292761318,294.2,1,1094,27.4,13
1,1,3.49769069232338,20.8,0,1152,43,76
0,1,2.75032404726428,82.9,0,966,5.7,51
1,1,2.82366544965371,47.6,0,988,29,30
1,1,2.70902404548944,103.4,1,1253,13.6,52
0,0,2.9230402149802,98.4,0,947,49.3,29
0,1,2.59344606820327,360.8,1,1067,24.3,3
1,1,3.31314440547688,58.6,0,1121,8.3,51
1,1,2.7172232165336,83.9,0,1173,9.1,41
0,1,3.43294430472506,42.2,1,1183,4.3,68
1,1,3.20083065821379,54.3,0,972,18.6,57
0,1,2.60966278334581,94.8,0,1024,9.6,41
0,1,4,54.2,0,1116,33.1,82
0,1,3.3556290983087,222,1,1378,62.4,53
1,1,3.34080134302427,40.1,1,1108,0,61
0,1,3.39272689866348,122.7,0,1334,0,31
1,0,2.92961115548138,81.4,0,993,19.6,67
1,0,2.10350096578878,39.5,0,1087,10.6,75
1,1,3.67285632233858,70.2,1,1092,23.3,67
0,1,3.11820426416646,94.3,1,1145,61.7,72
1,1,3.58078459500164,38.2,1,1374,23.7,72
1,1,3.44407528743255,59.5,1,1039,8.9,63
0,0,2.80628927288716,55.5,1,1085,16.1,69
0,0,2.34576351905422,46.6,0,1019,18.2,53
1,1,3.14660378637898,41.6,0,979,52.8,71
1,1,2.89780387370535,60.1,0,1080,0,65
0,1,3.34523127562086,39.7,1,1409,74.5,57
0,1,1.65029317549748,123.9,1,926,15.4,36
1,1,2.99317396063846,57,1,1241,25,49
0,1,2.62530701119362,84.8,0,1011,13,50
1,1,3.0367659883515,23.9,1,1098,38.7,87
1,1,2.99053713567346,114,1,1150,46.6,51
1,0,3.17012677566844,34.2,0,1216,17.1,68
1,0,3.06231862361562,51.2,0,1013,29.6,48
0,0,2.64529165982134,166.2,0,1034,0,39
1,0,2.51934388484186,51.7,0,929,70.5,45
1,1,2.00616688774026,80.9,0,1313,5.5,42
0,1,3.61296444874535,150.2,0,1228,8.7,30
0,1,3.03776222557212,68.7,0,1398,39.4,44
1,1,3.08372439326725,115.3,0,987,21.8,38
0,1,3.1958757364573,78.7,0,1066,16.9,50
1,1,2.79076532609759,51.9,1,1104,11.8,88
0,1,3.35512625061448,48.7,0,1010,33.4,68
1,1,3.00429460175353,39.1,1,788,8,57
1,1,2.47918216159834,46.8,1,1202,17.7,73
0,1,2.71401188598817,89.3,0,1006,23.1,47
1,1,3.05667731429113,109.4,1,1110,44.5,80
1,1,2.4932014276608,53,0,1157,40.7,72
0,1,3.06714699298473,88.5,0,1194,43.1,35
1,0,2.83442770672227,54.3,0,1022,14.4,57
1,1,3.81185678462354,29.4,0,1264,24.8,36
1,1,2.22827562970401,69.2,1,1037,1.8,58
1,1,2.94068096707629,33.3,1,1162,0,70
0,1,3.85591572512401,118.1,0,868,46,20
0,1,3.30159040821676,257.2,0,1158,0,12
0,1,4,72.2,0,1011,17.4,49
0,1,3.07158911966686,59.4,0,1117,3.6,74
1,0,2.37086458753595,83.9,0,1018,40.8,51
1,1,2.85066614629655,36.4,1,1155,21.1,75
1,1,2.81109125596481,155.7,1,1062,23.6,72
0,1,3.34357014772144,115.9,0,1233,0,42
0,1,3.1805082764918,125.7,0,1055,14.1,26
0,1,3.26302454672547,134.7,0,1030,19.7,26
1,1,3.35899192994911,86.8,0,1266,9.2,45
1,1,2.57806895237721,87.1,0,1148,60,45
1,1,2.63014760654846,73.9,0,1224,31.8,63
0,0,2.41336184727939,97.5,0,1202,8.1,18
1,1,3.394890805897,103.5,0,918,67.4,66
1,1,3.24247420472424,149.3,0,1017,40.6,36
0,1,3.55801109780877,87.8,0,1293,0,66
1,0,2.45614430956922,53,1,1129,5.6,69
0,0,2.70075174367148,23,0,1124,0,62
0,0,3.54668240100013,37.7,0,1102,8.7,53
1,1,2.93269998460849,25.5,0,1172,29.3,46
1,1,2.42579001852214,62.4,0,959,57.1,44
0,0,3.22671887800138,31.9,1,1283,43.2,66
1,1,3.55069923607399,46.1,0,1231,30.6,67
0,1,3.40963461941427,30.1,0,1071,31.3,64
1,1,3.49521341734614,102.9,0,1168,30,52
1,1,2.50548261849966,27.4,0,1336,25.2,57
1,1,4,101.4,1,1226,23.3,74
1,0,3.98700928852249,45.2,0,1018,44.4,68
1,1,3.22801228011943,121.1,1,1230,29.6,59
1,1,2.4996950872595,40.6,1,988,22.5,74
1,1,3.23882545287777,53.4,1,1035,18.1,72
0,1,2.6942339593574,97.7,0,1277,58.3,45
0,0,2.85245227420435,48,0,876,18.7,57
1,1,2.82273572882698,20.4,0,1260,48.5,58
0,0,2.00358578908653,238.2,1,1461,18.8,32
0,1,3.4043266311218,128.4,0,960,22,37
0,0,3.13838852485406,81.4,1,1176,4,53
0,0,1.7627753497744,100.3,1,1273,6.1,62
1,1,2.7796582246689,57.4,1,1079,28.1,79
1,1,3.7048216032852,104.5,0,1370,2.4,73
1,1,3.35077214409022,215.9,0,1175,17.8,27
1,1,3.55576727563022,51,1,935,15.7,66
1,0,2.0724133733524,179.1,0,1013,49.6,16
1,1,2.97653055897721,99.8,1,1231,29.4,73
1,1,3.48273647055034,79.2,1,987,0,78
0,1,2.96912787641549,79.8,0,1265,22.5,43
1,1,2.94333309473945,84.5,0,1182,18.2,40
1,1,2.7879100992221,67.8,1,1102,0,57
1,0,2.87325889722694,19.3,0,712,41.8,60
1,0,2.3648707257743,69.8,1,1154,28.2,66
1,1,3.34638377889703,110.6,1,1067,44.5,51
1,0,2.52690129811961,36.1,0,1101,25,80
1,1,3.06930045984485,39.1,1,1092,51.9,68
1,1,3.52992175530103,145.6,0,1117,33.7,58
0,1,2.9222666381173,244,0,1142,25,0
1,1,2.63161544231775,66.3,0,763,7.6,58
0,1,4,113.6,0,1219,27.7,55
0,1,2.80473993323816,54.2,0,1111,4.4,45
0,1,2.49703343614229,89.2,1,1258,12.8,63
0,1,2.54081669700735,53.7,0,1173,39.6,78
1,1,3.77011565554249,47.1,1,1109,23.1,69
1,1,3.31068821020312,147.3,0,1355,37.5,33
1,1,3.35712557545824,84.3,1,852,0,66
1,1,2.25136842739871,91.3,0,945,58.4,41
0,0,3.55603317735854,117.7,1,1353,31,76
0,0,2.52626759059934,83.7,0,1119,15.8,32
1,1,3.28280616319713,37.2,1,924,56.8,65
1,0,2.89253963133972,110.1,0,1190,37.3,39
1,1,2.3592203397096,159.1,0,1196,2.5,27
0,0,3.1484513654969,49.8,0,1066,30.1,35
0,1,2.9487908854859,199.8,0,1169,26.2,13
1,1,2.55689108090512,102.1,1,1242,17.4,58
1,1,2.7220372720348,25.1,1,1159,47,70
0,1,3.72347908385425,91.1,1,1188,44.7,75
1,0,2.92452375720765,21,1,1054,73.5,66
1,0,1.81015427364434,62.6,0,1090,21.2,63
1,1,3.16019086056428,138.9,0,859,22.9,53
1,1,3.38127769704894,144.7,1,1065,14.7,51
1,1,3.60286646667886,97,0,1105,38.5,68
1,0,2.31883263838592,37.4,0,1104,49.4,44
1,1,2.83031404816248,22.6,0,1050,32.6,59
1,1,4,73.7,1,685,66.6,74
1,1,2.99919754557996,96.3,1,1202,20.5,60
1,1,3.40751930398806,14.6,0,1036,17.5,68
1,1,2.9503668213296,96.5,1,1175,63.7,49
1,1,3.39594830810112,98.9,0,1080,24.4,44
1,0,2.22989483064767,49.2,0,1132,14.4,59
1,1,2.80196334002552,134.3,0,976,14.1,8
0,1,3.89923934778953,54.7,1,754,49,66
0,1,3.46988804023962,55.3,0,954,23.4,29
0,1,2.24776307344758,277.1,0,1141,64.5,8
0,1,2.32384094084007,87.6,0,1125,46.6,35
0,1,3.85909492105221,153.1,0,1040,5.8,22
1,1,2.5807574296006,135.7,1,1156,38.1,67
0,1,3.08512287902698,84,1,998,31.5,50
0,0,3.22868231988133,68.9,0,1121,22.4,53
1,0,2.41088219121557,119.3,0,1072,12.3,33
0,1,3.22516201569404,92.8,0,1032,27.8,26
1,1,2.7169175681877,115,1,1493,19.7,56
1,0,2.83499096004775,114.1,0,1217,7.5,46
0,0,3.82285642100833,56,0,672,30.3,51
1,1,2.73085506144161,26.5,0,1459,39.6,62
0,1,3.27637383026062,181.5,1,951,10.6,45
0,1,3.45455805084624,81.2,0,1068,10.5,49
0,0,2.96114228221628,52.9,0,951,48.5,45
1,0,2.39600327199064,126.7,0,860,60.1,23
0,1,2.73923035732281,149.3,0,1224,61.5,18
1,1,3.21262327162642,153.5,1,1043,0,59
1,0,3.10013447974859,63.5,1,838,37.3,59
1,1,2.42873106169843,112.1,1,982,7.5,58
1,1,3.00305073610913,54.9,0,1100,31.6,53
1,1,2.19694427239931,29.3,0,1146,51.4,65
1,1,2.82641767243982,92.7,0,984,43.1,42
1,0,2.87454653822586,81.2,1,1110,23.9,63
0,0,3.08298711490457,90.8,0,1137,76.4,38
0,0,2.8761272245586,133.7,0,1193,33.1,34
1,0,1.87799114726675,91.7,0,895,47.2,27
0,1,3.0413522840411,144.1,0,1002,21.2,43
0,1,2.98944759838348,112.9,1,1287,43.5,68
1,1,2.83872291927493,81.9,1,1190,52.2,95
1,1,3.40656387398461,28.3,0,1268,60.8,51
1,1,3.63046168406794,86.1,1,1072,30.1,67
0,1,2.20261496809932,32,0,852,0,65
0,1,2.79203479904067,82.6,0,1265,25.6,38
0,0,3.02101377805793,164.4,0,1085,40.2,20
1,1,2.99011787734927,48.6,0,1458,2.2,78
0,0,2.76527107437768,151.8,0,982,24,26
0,0,3.28297482730616,43,0,969,31.3,58
0,1,2.72272859304643,69.8,0,1013,35,33
1,1,3.486228886828,70,0,1047,0,45
1,1,3.06855874075725,46.3,1,830,20.7,81
1,1,2.98723009120865,74.8,0,1085,49,53
1,1,3.52763075260033,59.3,0,938,13.3,58
0,1,4,93.5,0,1009,25.6,67
0,0,2.59239503949139,72.7,0,1154,22.8,26
0,1,3.01740723183312,640,0,955,17.5,0
0,0,2.44280296611741,49.1,0,1052,33.5,57
1,1,2.36890331370049,68.7,0,1105,0,53
1,0,2.89201111508195,39,0,1082,17.6,38
0,1,3.2269889914328,289.4,0,884,21.1,0
0,1,3.14253441339736,77.1,1,1015,4.9,90
1,0,2.68370849291552,69.2,0,1111,41.5,56
1,1,2.88854934459109,82.4,0,1353,27.1,40
1,1,2.71047301223327,54.4,0,1408,0,52
0,1,3.48062404556125,278.7,1,1031,14.3,23
1,1,2.92297147839706,48,0,1160,31.9,72
1,1,2.88603654067741,62.7,1,1134,23.4,63
0,1,2.97062371659553,63.6,0,1171,0,16
0,1,3.23335951881563,42.3,0,1291,18.4,63
0,1,3.06145511609427,43.1,0,1082,11.3,64
1,1,3.07448537328202,67.1,0,1159,29.1,50
1,1,2.42328611161117,104.5,0,1116,26.1,51
1,1,2.96199269703363,33.9,0,1073,61.4,68
1,1,3.30190563208788,37.4,1,1124,57.6,76
1,1,2.50210809966147,108.2,1,956,1.5,72
1,0,2.38835038964157,168.2,1,1082,52.1,70
0,1,3.07897062359015,65.8,1,969,36.7,78
1,1,2.17411680005617,111,1,1143,39.7,43
1,0,2.84277008006985,28.6,1,993,3.2,83
