training,earnings,age,education,prior_earnings,employment_history,urban,ps,tau_true
1,135.085114016007,47,16,61.9,27,1,0.892362056467438,4.30065216851173
1,79.7887775571612,25,10,33.3,14,0,0.112847487823451,6.10227443832449
1,80.7152397472508,37,10,11.3,18,1,0.261393230721741,6.0552603691244
1,141.950572528522,42,17,162.5,23,0,0.98,4.68346628439086
0,93.89024444609,31,15,56.5,15,1,0.114706056771885,5.21129290310849
1,140.422754671639,35,14,112.4,18,1,0.96862976189668,4.89961365145159
1,150.269118038361,50,15,67.5,34,1,0.98,3.75457945846835
0,69.93235165167,39,12,15.7,17,0,0.13642913449846,5.44734143206928
1,125.057677100237,48,15,114,32,0,0.98,4.00217883764127
1,119.787108728962,45,15,55.8,30,1,0.944069514836637,4.25075328034878
0,94.7059402862887,46,12,23.2,25,0,0.762095094013804,4.82457145488703
0,87.2271528618815,35,16,127,15,0,0.118789317129579,5.09961365145159
1,66.8936423632442,31,12,22.5,17,0,0.0813107024733745,5.64329290310849
1,91.7384970343868,22,15,36.2,0,0,0.478123197718137,5.27091158717142
1,85.3960274732459,41,12,16.2,24,1,0.535342027732062,5.27930985288139
1,143.563463385074,54,17,212.5,34,1,0.98,3.40836844867423
1,115.37140568964,39,13,58.3,21,1,0.779102342998692,4.98334143206928
1,104.975718405065,37,14,83.1,16,1,0.765835313587089,5.0712603691244
1,110.575721464167,30,16,152.1,10,0,0.682038109381255,5.1541868505573
0,93.3305293816475,43,12,100.9,24,0,0.850531446950719,4.83333051564472
0,61.7544164936874,24,15,16.4,10,1,0.02,5.79037417762586
0,69.0087918852595,35,12,15.9,19,0,0.147494069231034,5.49961365145159
0,78.7394748979881,36,14,30.5,14,1,0.104570066412892,5.09065978780913
1,120.382193935613,48,17,59.4,27,1,0.413740379530012,4.26217883764127
0,86.7439601730112,30,16,51.3,15,0,0.105561236262512,5.2541868505573
0,62.5065875948741,39,11,16.1,17,1,0.107313115144907,6.04734143206928
0,81.8109482420202,41,15,23.7,22,0,0.204932754348304,5.32730985288139
0,57.8626757414402,45,11,11.2,22,0,0.0555895778421954,5.57075328034878
1,89.003615425805,42,13,22.9,22,0,0.39362582920056,5.31146628439086
0,44.470205832326,24,8,13.2,5,0,0.0422854202772181,6.17037417762586
1,149.530870058352,40,17,196.2,24,0,0.98,4.70567934733469
0,94.4543854053238,33,13,64.5,15,0,0.320362552828259,5.1432914734903
0,67.2975217746743,34,14,16.5,16,1,0.100306464215487,5.5224285021965
0,95.5200645553275,28,11,48.9,9,1,0.333385996167581,5.78825018525816
0,109.268727878764,38,12,67.2,21,1,0.867609776541464,5.00499568988439
0,45.3257463364572,30,12,12.8,11,0,0.02,5.5741868505573
1,122.290543682051,47,15,33.9,31,1,0.951414581555127,4.10865216851173
1,104.433017131423,26,12,53.1,4,1,0.550494860159464,5.18072171998271
1,105.49595385585,34,13,37.1,14,1,0.409546787467454,5.1144285021965
1,74.3531043892124,40,10,19.2,19,1,0.28601570723359,6.00567934733469
0,104.470594706041,18,14,28.7,7,1,0.516053229977205,5.88122198857073
0,91.0136710795024,29,16,32.4,11,1,0.0600701437730103,5.20664487834106
0,67.2217983776,41,12,19.6,24,0,0.402197276460296,5.27930985288139
0,65.4088940083085,22,14,58,2,1,0.212674470309199,5.37491158717142
1,111.986518032116,43,11,50.2,26,1,0.93664525096927,5.36933051564472
0,83.6278176614997,31,14,21.4,15,0,0.053862433196715,5.61129290310849
0,91.1621417586676,18,14,26.3,2,0,0.404510819429462,5.84122198857073
1,127.409170982786,60,16,46.1,37,1,0.943366868700425,2.41333695208243
1,81.187275915121,18,12,29,0,0,0.305984786055808,5.70522198857073
1,117.370727343731,28,17,146.8,4,0,0.601214059578313,5.34825018525816
0,56.0979828689152,20,11,20.6,4,1,0.153973813577971,6.53147975370484
0,82.668287430838,40,14,33.5,20,1,0.44098891511245,4.98567934733469
1,137.513286801661,34,13,125,16,1,0.946278755659036,4.9224285021965
1,88.1584240686626,40,10,26.6,23,1,0.722050753181193,5.92567934733469
1,109.823060367857,32,14,112.9,14,0,0.525531019354363,5.16226647752179
1,131.886131224774,35,15,200,20,1,0.98,4.89961365145159
0,101.696353001717,41,12,67.7,21,0,0.633434476651597,4.95130985288139
0,70.05432156109,33,11,24.1,8,0,0.0906899144312856,6.0872914734903
0,60.6645334031221,27,14,22.6,7,1,0.113395290196134,5.55848110212308
1,146.624972382309,46,11,108.8,32,1,0.98,4.51657145488703
1,65.4951056829567,34,13,35.8,16,1,0.0774652600328165,5.1224285021965
1,99.5251465967722,35,16,32.1,17,1,0.194135904025804,5.09961365145159
0,78.1463551106015,28,13,24.2,14,1,0.258616694117654,5.72825018525816
1,86.9860701729625,51,11,27.1,36,0,0.98,4.54814134546302
1,122.304578756361,38,13,65.1,20,1,0.953972851419111,4.81699568988439
1,99.821655680189,36,14,41.4,23,1,0.607179916233711,5.05465978780913
0,108.437093858982,37,11,79.6,15,0,0.535387141004162,5.4792603691244
1,113.383594501747,39,13,60,19,1,0.811249955084165,5.01534143206928
0,74.0230020424294,24,11,36.4,11,0,0.135930690170211,6.03437417762586
1,102.829160670697,33,14,106,19,1,0.789523463185271,5.1752914734903
0,98.5206278607115,37,14,29.7,20,0,0.327363769274243,5.4392603691244
1,158.197701900001,39,17,133.6,16,1,0.978428182885111,4.86334143206928
1,136.888688415919,45,13,117.3,25,0,0.966185858246704,4.25075328034878
0,70.813370834322,33,13,47.1,8,1,0.180205964830615,5.0872914734903
1,154.462482934468,44,15,43.9,30,0,0.98,4.59604962660221
0,46.8461591883396,39,8,8.9,19,1,0.100072468501653,6.01534143206928
0,93.0437911355134,32,13,49.8,18,0,0.314647197412605,5.21026647752179
0,136.646164697704,46,16,87.5,25,1,0.956214383677764,4.42457145488703
0,102.917152921711,38,14,49.9,18,0,0.483475383259392,5.04099568988439
0,76.4105262349285,32,13,58.9,12,1,0.180316307402963,5.13826647752179
0,93.4072840254105,40,15,90.5,13,0,0.208833834803487,5.12567934733469
1,102.501400253783,33,13,53.3,15,1,0.503230915280153,5.1432914734903
0,55.0378489096243,18,11,13.6,3,0,0.119197870683138,6.50922198857073
0,107.051726237428,30,15,82.5,16,1,0.722955533200708,5.2741868505573
0,83.2392691375117,29,15,14.5,10,1,0.0759112999260376,5.58264487834106
0,61.0021514119388,34,11,9.9,14,1,0.0956448885894164,6.1144285021965
1,96.2211131281335,45,14,34.2,28,1,0.76002210625276,4.33075328034878
0,100.127690975601,34,14,74,16,1,0.462561212781813,5.1224285021965
1,105.324901306216,40,14,24.6,26,1,0.737674226035986,5.26567934733469
0,74.4599029910675,34,12,33.7,15,0,0.135348285391149,5.1184285021965
1,110.630916767614,32,14,129.5,15,0,0.660113775524436,5.17426647752179
1,130.189114451681,24,18,197,8,1,0.98,5.10237417762586
0,106.734748444906,34,15,74.4,13,1,0.631527748668268,5.1104285021965
1,96.798741920636,47,11,62.7,25,1,0.864831755126337,4.99665216851173
0,63.2780625317859,33,13,4.9,17,1,0.02,5.5592914734903
0,60.3407673844241,19,11,52.1,0,1,0.386488272492363,5.89961735197886
0,70.5250031222048,30,14,27.6,11,1,0.0424694616064688,5.5741868505573
0,104.063694221486,37,15,73.6,14,0,0.309682715144098,5.0872603691244
1,114.278618566609,34,15,157.2,16,1,0.938798103512054,4.9224285021965
0,65.6203399978037,18,13,27.1,0,0,0.233444281836925,5.70522198857073
0,87.7228064229568,29,14,51.8,10,1,0.238070305935659,5.18264487834106
1,108.13312124927,39,17,216.9,19,1,0.972712315170267,5.01534143206928
1,114.618940744147,40,13,57.6,18,0,0.518311039377048,5.02567934733469
0,95.0965620136022,34,17,85.5,14,1,0.368593218532833,5.1144285021965
1,87.1932012137357,33,12,33.7,14,1,0.299532136766209,5.1352914734903
0,44.2771871929014,37,13,20.1,17,0,0.02,5.4632603691244
1,107.82765083092,50,12,26,29,0,0.831045524477953,4.45457945846835
0,68.08633546815,47,12,30.4,29,0,0.451622239555471,4.20465216851173
1,106.532768795751,39,13,50,20,1,0.616753271222458,4.99934143206928
0,76.00490504475,29,14,50.7,15,0,0.180917628552905,5.30264487834106
1,105.989467451602,42,13,38.4,24,1,0.732705963751478,4.85546628439086
1,123.595224637343,33,14,59.2,20,1,0.861797822074231,5.1832914734903
1,124.954959895279,37,15,70.3,20,0,0.72115203487489,5.0392603691244
0,47.4318724370348,28,11,9.9,5,1,0.0474740601655186,6.07625018525816
1,119.087626293379,54,13,59.2,36,1,0.98,3.25636844867423
1,109.095023974331,33,17,165.8,17,1,0.813471473085157,5.1592914734903
1,151.039589336145,38,17,185.3,21,1,0.98,4.80499568988439
0,46.2312913948741,23,12,13.5,9,1,0.02,5.79220396668599
0,52.8293955662576,32,10,18.9,10,0,0.041171969131034,6.11426647752179
0,66.1334553241792,18,13,28.1,0,0,0.240901581805319,5.70522198857073
0,59.3291728421715,37,10,6.6,23,1,0.272176180437458,6.0152603691244
0,74.052879319762,28,13,27,15,1,0.185049025263064,5.75625018525816
0,100.226623996032,40,19,50,20,1,0.0364454347391003,4.98567934733469
1,127.990569409393,50,11,65.9,30,1,0.976919012992001,4.59457945846835
0,41.9966952339816,18,10,7.6,1,1,0.0483439041765185,6.37322198857073
0,61.395734316996,20,13,23.5,0,0,0.0787638926308831,5.69147975370484
0,84.5359534662142,45,12,13.6,26,1,0.655386614378868,4.81075328034878
1,121.909674450585,41,13,76.7,24,1,0.956275891371206,4.87930985288139
1,109.715063695104,35,16,31.5,21,0,0.311114856849867,5.09961365145159
1,101.197219454698,32,14,89.6,15,0,0.403465004207894,5.17426647752179
1,96.6142061999707,41,12,73,24,0,0.812793817374729,4.87930985288139
0,87.3173667703995,36,12,53.3,15,1,0.312141509851542,5.08665978780913
0,53.0755425215225,25,11,15.1,9,1,0.0388637882496193,6.30227443832449
0,54.7562985659729,26,12,23,3,1,0.113534920644014,5.74472171998271
1,96.1931159611003,42,12,22.5,22,1,0.554985986186017,5.31146628439086
1,134.530050712204,48,15,104.1,26,0,0.963575838563339,4.31417883764127
1,110.018772425932,52,13,64.3,33,1,0.98,3.66055178987957
1,148.736146354892,52,14,62.4,32,0,0.98,3.52855178987957
0,42.587535896027,28,8,10.1,14,1,0.0523130851527099,6.32825018525816
1,96.3071592258626,23,15,50.4,0,1,0.729156280032556,5.26020396668599
1,122.413858415977,52,14,46.1,35,0,0.98,3.52455178987957
0,80.4029800754454,26,15,133.8,5,0,0.335623064008799,5.11672171998271
0,95.04990204631,37,11,60.3,22,1,0.795376458464522,5.6232603691244
1,107.913813341188,38,12,45.9,20,1,0.652240424782283,5.01699568988439
1,108.638867921544,42,14,83.4,26,0,0.911129600341939,4.79946628439086
0,56.5236806896649,26,13,11.7,9,0,0.02,5.66072171998271
0,99.4935143617727,25,12,58.4,9,0,0.339356626822395,5.30227443832449
0,69.3948734503322,28,11,20.5,11,1,0.138421808475386,6.24425018525816
0,72.5233588385159,45,10,19.2,22,1,0.498163597053072,5.57075328034878
0,99.8199511658129,33,12,41.9,15,1,0.437624092928601,5.1432914734903
1,87.7334124227752,27,12,66.4,7,1,0.43142924628399,5.15848110212308
0,100.916745913707,37,16,46.7,17,0,0.229713244620597,5.0632603691244
1,127.136659669827,49,14,111.9,28,0,0.973102461172717,4.16438691346617
0,65.8547991873651,40,10,25.7,21,1,0.260468272509092,5.96567934733469
1,105.391639427552,41,13,30.5,24,0,0.668294437606314,4.87930985288139
0,90.8062385499263,36,16,79.3,15,0,0.217544356249613,5.08665978780913
1,119.361544148712,47,12,59.3,29,0,0.943201600889097,4.20465216851173
1,120.123266506283,39,15,56.3,20,0,0.700957451031472,4.99934143206928
0,108.112841569444,28,16,81.4,6,0,0.355437263948562,5.10425018525816
0,80.8022582697007,30,14,36.6,11,1,0.354356591490417,5.1741868505573
1,82.9513698138794,42,10,22.6,24,1,0.775939423092595,5.85546628439086
0,103.095857110264,44,17,34.9,27,1,0.448054246957432,4.70404962660221
1,93.813868377604,53,11,19.8,36,1,0.98,4.3593949599551
0,107.610681964256,30,12,59.6,13,1,0.594003385176206,5.0141868505573
1,109.673393119022,44,13,31.4,27,0,0.873804820939324,4.70404962660221
1,162.44084340548,35,15,123.6,22,1,0.98,4.89961365145159
1,103.815301345447,37,11,19,21,1,0.771586881160953,6.0312603691244
0,56.1179795123694,24,11,25.4,10,1,0.10682419943775,6.39037417762586
1,106.92499137069,32,14,54.3,23,1,0.700404572348465,5.27026647752179
0,76.7110731596065,33,12,32.4,17,1,0.421528350510066,5.1592914734903
1,85.452312672768,52,13,18.7,33,0,0.899120700575929,4.06055178987957
1,87.5682608316723,42,12,26.2,21,0,0.494055667933316,5.33946628439086
1,97.718573391109,37,11,128.6,20,1,0.841152675555698,5.4392603691244
0,80.1931478600228,36,10,26.8,22,1,0.559926547570157,6.05865978780913
0,75.9852608940556,34,11,23.9,17,1,0.224624490101962,6.1264285021965
0,48.3298396348292,20,12,16.5,1,1,0.186560996894453,5.75147975370484
0,125.698463222695,32,14,70.1,15,0,0.746320194771437,4.97426647752178
1,135.060732278455,54,13,61.8,38,1,0.98,3.10436844867423
0,116.708174531857,24,10,63.7,6,1,0.562317321624075,5.61437417762586
0,88.2497853579099,37,14,52.6,16,0,0.277110815492927,5.0712603691244
1,127.317853421304,34,15,40.6,13,0,0.597955610618823,5.1104285021965
1,119.135951266544,42,14,58.4,25,1,0.900144504828013,4.82746628439086
0,64.9939873943994,43,10,22.4,28,0,0.803980085551896,5.70533051564472
1,86.3813193685322,36,14,78.8,11,1,0.435371392999688,5.10265978780913
0,64.3940718868202,39,8,12.3,21,1,0.27114942827233,5.98334143206928
1,97.1131372941294,39,15,40.7,24,1,0.47075930488961,4.93534143206928
0,78.7871283160686,37,12,22.6,11,0,0.241371758267718,5.5112603691244
0,71.2768828056511,30,13,74.7,6,0,0.153097401267155,5.0741868505573
0,100.361413797243,36,16,37.1,20,0,0.524309624620757,5.06665978780913
0,91.0501254587613,24,15,126.5,8,1,0.69860339747669,5.30237417762586
0,96.8913448590269,39,12,29.4,23,1,0.779459591029954,5.35134143206928
1,59.8418766464687,27,12,14.7,5,1,0.0670835238960095,5.49448110212308
1,87.175955628157,34,13,135.6,19,0,0.549490093312813,5.1344285021965
0,67.9105159984854,32,12,8.3,15,1,0.0294820090221518,5.57426647752179
0,75.8951722391087,22,14,67.5,1,0,0.26468747863732,5.32291158717142
0,100.600201538512,31,13,54.3,13,1,0.513791432928579,5.17929290310849
1,120.250227028407,45,15,49.8,26,1,0.692812430861561,4.41075328034878
0,48.6099855826508,27,12,14.5,8,1,0.0325516072197432,5.59048110212308
1,80.517760969617,39,13,20,22,1,0.354392350553785,5.36734143206928
0,47.1644986914404,18,10,9.3,1,0,0.0865241231470321,6.37322198857073
0,91.113450519718,22,17,64.6,1,0,0.0890076906841261,5.32291158717142
0,107.300940788427,44,17,36.6,27,1,0.329384866863951,4.70404962660221
1,120.357573914169,32,15,82.9,19,0,0.761132418544147,5.22226647752179
0,107.374555568266,41,16,48.7,21,1,0.381398295526043,4.95130985288139
1,110.883745145047,33,12,77.9,16,0,0.53067276122433,4.9512914734903
1,104.576233665276,33,16,100.5,11,0,0.322411389755723,5.1112914734903
0,85.6481857914045,31,14,46,17,1,0.162516452117504,5.24329290310849
1,114.998512442359,49,13,52.8,27,0,0.890153276482022,4.22038691346617
1,134.355798262392,26,16,134.7,9,1,0.944339227597422,5.06072171998271
0,110.58180432372,39,12,70.7,17,0,0.516122807197262,5.04734143206928
0,45.0642526003641,21,11,23.5,3,1,0.0672297950663784,6.4496269362685
1,113.531156518339,40,16,68,17,1,0.549147126163827,5.04567934733469
0,93.3062639980034,29,14,41.8,12,0,0.239883255477203,5.23064487834106
1,-85.6322104958967,49,16,439.5,34,0,0.98,3.62838691346617
1,107.835247840427,46,15,256.7,24,0,0.98,4.26857145488703
0,97.5067158703255,32,15,34,19,1,0.247882908477172,5.22226647752179
0,68.583056722532,26,12,18,6,1,0.0945048291087337,5.55272171998271
1,121.740132353025,60,15,120,39,1,0.98,2.21333695208243
0,71.282605703738,25,11,28.9,7,1,0.114123193603016,6.22227443832449
0,73.284718810399,26,11,56.8,5,1,0.235075227528496,5.71672171998271
0,87.1839464013557,32,13,31.6,9,1,0.276552015101926,5.10226647752178
1,120.390789269228,39,12,95.1,18,0,0.791144127108917,4.83134143206928
1,104.925718775645,18,16,41.3,2,0,0.368482552384112,5.44122198857073
0,67.3062458970297,34,12,13.8,15,1,0.227006696367337,5.5184285021965
1,104.585197548731,43,14,41.9,25,0,0.820192415840345,4.80133051564472
1,57.1629323624033,32,10,18.4,19,0,0.070905553451173,6.22226647752179
0,68.117729058933,21,13,10.3,0,0,0.255765835732816,5.6816269362685
1,119.561102016245,36,14,134.8,19,1,0.944076649662529,4.87065978780913
1,71.3560811075502,40,9,20.5,26,0,0.685766692060472,5.86567934733469
0,59.1398836218878,31,9,16.5,12,1,0.0733651592425361,6.16329290310849
0,89.0002868813678,33,13,28.3,21,0,0.364959797872986,5.5912914734903
1,117.743219653526,33,17,119.5,17,1,0.726048735472637,5.1592914734903
1,107.686842332835,42,10,72.8,28,0,0.933700191611566,5.34346628439086
0,45.4082926119572,33,12,8.7,12,1,0.02,5.5192914734903
0,60.431216473688,29,11,14.4,10,0,0.0232880157752784,6.18264487834106
0,89.2211365502646,38,12,43.8,22,0,0.727259781660771,4.99299568988439
1,122.252030340279,49,14,73.1,33,1,0.98,3.88438691346617
0,47.6960501985303,24,13,16.2,4,1,0.0319921211880954,5.82637417762586
1,135.588426226267,46,14,46.4,30,1,0.98,4.20457145488703
1,104.181067750064,44,15,28.4,26,0,0.65800117248261,5.14004962660221
1,93.7984160713483,36,14,49.3,19,0,0.511284921963187,5.07065978780913
1,99.2899791447714,48,15,37.3,31,0,0.758465768780552,4.05417883764127
1,159.771001469289,47,14,65.1,30,1,0.98,3.95665216851173
1,98.5479347644964,32,16,90.6,15,1,0.303767539923107,5.17426647752179
1,93.749885277572,41,10,19.6,24,1,0.813265918948757,5.87930985288139
1,79.9429857708174,45,11,28.5,24,0,0.484766566206952,5.49075328034878
0,88.951546316766,21,12,42.6,1,0,0.337384893268002,5.3376269362685
1,133.674759089801,39,11,52,21,1,0.868577638837652,5.38334143206928
0,69.6326364307813,32,11,19.7,18,1,0.150193799902846,6.21026647752179
1,62.8104543397059,33,10,26.3,17,0,0.101945671217082,6.1592914734903
1,143.313496954003,39,15,138.4,27,1,0.98,4.68734143206928
1,123.415188139986,41,15,96,25,1,0.948343603487435,4.85530985288139
0,90.6566295964443,40,15,64.9,26,0,0.553501015068265,4.86567934733469
1,121.025516270178,50,13,20.1,29,1,0.91402683188535,4.45457945846835
0,82.5551440709549,27,12,33.7,7,0,0.138677782226539,5.15848110212308
1,120.354230160361,18,18,61.8,2,0,0.429210013850999,5.44122198857073
1,79.5925328247213,35,8,14.4,20,1,0.29163880548024,6.09961365145159
0,77.166075380903,40,14,27.7,22,1,0.384969326241069,5.34567934733469
0,105.152424304537,39,16,50.7,20,0,0.480992075383798,4.99934143206928
0,75.9362024109247,38,13,18.9,20,1,0.222103696687016,5.41699568988439
1,88.301686756624,30,12,33.1,15,1,0.174372861866937,5.2541868505573
1,119.593320193776,46,14,34.2,27,1,0.922743194269688,4.33657145488703
1,72.9231981700541,43,10,13.4,22,1,0.358890596158708,5.89733051564472
0,63.4936064852054,28,12,12.6,13,1,0.0453325652808708,5.70025018525816
0,120.034189678154,31,14,71.8,16,1,0.724379354127518,5.22729290310849
1,120.403059337682,29,15,146.4,12,0,0.77913142632359,5.03064487834106
0,70.0283412084485,22,11,47.5,0,0,0.337912268866638,5.87091158717142
0,100.923904880209,39,16,30.1,19,1,0.155117075659272,5.01534143206928
1,84.887347136261,33,12,25.3,15,1,0.227522439481411,5.5432914734903
0,82.6860826742443,41,9,24.1,24,1,0.666981141738813,5.87930985288139
0,63.1396080294092,32,13,16,15,0,0.02,5.57426647752179
1,78.7997944412369,50,13,10.1,35,0,0.884082666359585,4.09457945846835
0,101.508843931446,40,13,36.7,21,0,0.68044101988894,4.96567934733469
0,74.1498987417076,38,12,11.5,21,1,0.371806155935551,5.40499568988439
1,93.2310123069208,46,11,9.5,32,0,0.91507512450674,5.11657145488703
0,56.5874937172264,21,11,12.5,3,0,0.0845940160115535,6.4496269362685
0,69.5856414899823,35,13,15.6,19,0,0.142088693594326,5.49961365145159
1,129.061438730634,31,14,162.6,8,0,0.850774176590211,4.89929290310849
1,117.568276765926,39,13,121.5,20,0,0.857384376084975,4.79934143206928
0,92.6059514648136,26,12,52.4,5,0,0.207912544098357,5.11672171998271
1,152.778376535313,46,16,73.6,25,1,0.964362647422218,4.42457145488703
1,69.0209995718086,42,19,275.5,23,0,0.98,4.88346628439086
0,50.3236396765511,31,10,12,13,1,0.0832281841966544,6.17929290310849
1,92.0391584800649,35,12,20.9,19,1,0.514996515634305,5.49961365145159
1,99.4937775279359,30,16,95,12,1,0.39377229398912,5.1941868505573
0,60.0872860634349,27,11,21,13,0,0.0559349214981133,6.35048110212308
0,36.5015201496856,19,14,5.1,0,1,0.0245843821907129,5.69961735197886
